Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
Raimel Tapia,29,970,"Maj-AL,Maj-NL","Boston,Milwaukee,Tampa Bay",63,169,148,28,35,4,1,3,13,17,0,40,1,1,1,2,10,2,0.236,0.317,0.338,0.655,606132,0.236
Fernando Tatis Jr.,24,970,Maj-NL,San Diego,141,635,575,91,148,33,1,25,78,53,0,141,3,1,3,17,29,4,0.257,0.322,0.449,0.77,665487,0.257
Mike Tauchman,32,970,Maj-NL,Chicago,108,401,337,64,85,18,0,8,48,56,1,86,4,1,3,3,7,1,0.252,0.363,0.377,0.739,643565,0.252
Leody Taveras,24,939,Maj-AL,Texas,160,621,568,75,146,32,4,15,70,45,0,130,1,3,4,3,18,4,0.257,0.311,0.407,0.717,665750,0.257
Chris Taylor,32,960,Maj-NL,Los Angeles,120,391,344,51,81,15,1,15,57,42,2,127,4,0,1,3,16,3,0.235,0.325,0.416,0.741,621035,0.235
Michael A. Taylor,32,960,Maj-AL,Minnesota,134,402,368,49,80,14,1,21,51,26,0,135,4,3,1,8,13,1,0.217,0.276,0.432,0.708,572191,0.217
Samad Taylor,24,998,Maj-AL,Kansas City,31,69,60,11,12,2,1,0,4,7,0,22,0,1,1,1,8,0,0.2,0.279,0.267,0.546,669392,0.2
Tyrone Taylor,29,967,Maj-NL,Milwaukee,83,251,239,37,55,17,1,11,37,8,0,57,3,0,1,10,9,0,0.23,0.263,0.448,0.711,621438,0.23
Rowdy Tellez,28,970,Maj-NL,Milwaukee,105,351,311,26,67,9,1,13,47,35,2,86,0,0,5,11,0,0,0.215,0.291,0.376,0.667,642133,0.215
Jos\xc3\xa9 Tena,22,970,Maj-AL,Cleveland,18,34,31,2,7,2,0,0,3,3,0,13,0,0,0,0,0,0,0.226,0.294,0.29,0.584,677588,0.226
Matt Thaiss,28,988,Maj-AL,Los Angeles,95,307,262,32,56,6,0,9,31,36,1,83,6,0,3,4,2,0,0.214,0.319,0.34,0.659,642136,0.214
Alek Thomas,23,939,Maj-NL,Arizona,142,461,428,60,98,18,5,13,45,23,1,99,4,2,4,6,11,1,0.229,0.272,0.386,0.658,677950,0.229
Cody Thomas,28,1019,Maj-AL,Oakland,19,46,42,1,10,3,0,1,2,4,0,17,0,0,0,1,0,0,0.238,0.304,0.381,0.685,642137,0.238
Lane Thomas,27,970,Maj-NL,Washington,156,682,628,101,168,36,3,28,86,36,0,176,11,0,7,5,20,5,0.268,0.315,0.468,0.783,657041,0.268
Bubba Thompson,25,1033,Maj-AL,Texas,37,60,53,10,9,4,1,0,4,4,0,16,1,1,1,0,4,2,0.17,0.237,0.283,0.52,669352,0.17
Trayce Thompson,32,970,"Maj-AL,Maj-NL","Chicago,Los Angeles",72,179,153,17,25,2,0,6,17,24,0,77,2,0,0,1,2,0,0.163,0.285,0.294,0.579,572204,0.163
Michael Toglia,24,1002,Maj-NL,Colorado,45,152,141,18,23,5,0,4,9,10,0,50,1,0,0,3,1,1,0.163,0.224,0.284,0.507,669911,0.163
Spencer Torkelson,23,970,Maj-AL,Detroit,159,684,606,88,141,34,1,31,94,67,1,171,6,0,5,15,3,0,0.233,0.313,0.446,0.758,679529,0.233
Abraham Toro,26,1016,Maj-NL,Milwaukee,9,21,18,4,8,0,0,2,9,2,0,5,1,0,0,0,0,0,0.444,0.524,0.778,1.302,647351,0.444
Luis Torrens,27,970,"Maj-AL,Maj-NL","Chicago,Seattle",17,30,28,1,7,3,0,0,4,1,0,9,1,0,0,0,0,0,0.25,0.3,0.357,0.657,620443,0.25
Gleyber Torres,26,971,Maj-AL,New York,158,672,596,90,163,28,2,25,68,67,0,98,3,0,6,19,13,6,0.273,0.347,0.453,0.8,650402,0.273
Ezequiel Tovar,21,970,Maj-NL,Colorado,153,615,581,79,147,37,4,15,73,25,0,166,4,2,3,10,11,5,0.253,0.287,0.408,0.695,678662,0.253
Taylor Trammell,25,1039,Maj-AL,Seattle,22,56,46,7,6,0,0,3,11,9,0,22,1,0,0,2,0,1,0.13,0.286,0.326,0.612,666211,0.13
Alan Trejo,27,971,Maj-NL,Colorado,82,227,207,24,48,11,0,4,26,16,0,51,1,1,2,3,5,1,0.232,0.288,0.343,0.631,676701,0.232
Jose Trevino,30,1046,Maj-AL,New York,55,168,157,15,33,4,0,4,15,8,0,22,2,1,0,6,0,0,0.21,0.257,0.312,0.57,624431,0.21
Jared Triolo,25,970,Maj-NL,Pittsburgh,54,209,181,30,54,9,0,3,21,24,0,63,3,0,1,0,6,1,0.298,0.388,0.398,0.785,669707,0.298
Chadwick Tromp,28,1117,Maj-NL,Atlanta,6,16,16,1,2,1,0,0,1,0,0,7,0,0,0,0,0,0,0.125,0.125,0.188,0.313,644433,0.125
Mike Trout,31,1010,Maj-AL,Los Angeles,82,362,308,54,81,14,1,18,44,45,2,104,7,0,2,4,2,0,0.263,0.367,0.49,0.858,545361,0.263
Cole Tucker,26,992,Maj-NL,Colorado,5,10,8,2,4,0,0,0,2,1,0,2,1,0,0,0,0,0,0.5,0.6,0.5,1.1,657061,0.5
Kyle Tucker,26,948,Maj-AL,Houston,168,722,614,101,169,40,5,29,113,88,9,102,3,0,10,11,30,5,0.275,0.364,0.498,0.862,663656,0.275
Brice Turang,23,967,Maj-NL,Milwaukee,139,453,407,46,88,9,3,6,34,39,1,96,1,4,2,9,26,4,0.216,0.285,0.297,0.582,668930,0.216
Justin Turner,38,970,Maj-AL,Boston,146,626,558,86,154,31,0,23,96,51,0,110,11,0,6,10,4,1,0.276,0.345,0.455,0.8,457759,0.276
Trea Turner,30,947,Maj-NL,Philadelphia,168,746,688,111,187,40,5,29,81,50,2,158,6,0,2,12,34,1,0.272,0.326,0.471,0.797,607208,0.272
Luis Ur\xc3\xadas,26,981,"Maj-AL,Maj-NL","Boston,Milwaukee",52,177,144,18,28,6,0,3,18,21,0,41,10,0,0,4,0,0,0.194,0.337,0.299,0.636,649966,0.194
Ram\xc3\xb3n Ur\xc3\xadas,29,964,Maj-AL,Baltimore,117,398,362,45,96,22,3,4,42,27,0,101,8,0,1,10,3,1,0.265,0.329,0.376,0.705,602104,0.265
Gio Urshela,31,1078,Maj-AL,Los Angeles,62,228,214,22,64,8,1,2,24,10,0,36,1,0,3,9,3,2,0.299,0.329,0.374,0.703,570482,0.299
Enmanuel Valdez,24,970,Maj-AL,Boston,49,149,139,17,37,8,0,6,19,8,0,37,1,0,0,4,5,1,0.266,0.311,0.453,0.764,665839,0.266
Ildemaro Vargas,31,970,Maj-NL,Washington,86,286,262,32,66,13,2,4,31,19,0,20,1,3,1,10,1,1,0.252,0.304,0.363,0.666,545121,0.252
Miguel Vargas,23,1055,Maj-NL,Los Angeles,81,304,256,36,50,15,4,7,32,38,1,61,4,1,4,1,3,2,0.195,0.305,0.367,0.672,678246,0.195
Daulton Varsho,26,967,Maj-AL,Toronto,160,587,532,65,116,23,3,20,61,45,0,138,4,2,3,5,16,7,0.218,0.283,0.385,0.668,662139,0.218
Andrew Vaughn,25,970,Maj-AL,Chicago,152,615,566,67,146,30,2,21,80,36,0,129,11,0,2,15,0,0,0.258,0.314,0.429,0.743,683734,0.258
Terrin Vavra,26,1093,Maj-AL,Baltimore,27,56,49,9,12,0,0,0,5,5,0,12,0,2,0,5,1,0,0.245,0.315,0.245,0.56,679631,0.245
Christian V\xc3\xa1zquez,32,970,Maj-AL,Minnesota,102,355,327,34,73,13,0,6,32,25,1,82,1,1,1,11,1,0,0.223,0.28,0.318,0.598,543877,0.223
Andrew Velazquez,28,999,Maj-AL,Los Angeles,54,94,81,12,14,3,0,2,3,10,0,30,0,3,0,1,13,3,0.173,0.264,0.284,0.548,623205,0.173
Nelson Vel\xc3\xa1zquez,24,971,"Maj-AL,Maj-NL","Chicago,Kansas City",53,179,162,35,38,6,0,17,34,14,0,51,2,0,1,3,0,0,0.235,0.302,0.586,0.888,676369,0.235
Alex Verdugo,27,970,Maj-AL,Boston,142,602,546,81,144,37,5,13,54,45,1,93,6,0,5,11,5,3,0.264,0.324,0.421,0.745,657077,0.264
Mark Vientos,23,970,Maj-NL,New York,65,233,218,19,46,5,1,9,22,10,0,71,3,0,2,5,1,0,0.211,0.253,0.367,0.62,668901,0.211
Matt Vierling,26,970,Maj-AL,Detroit,134,530,479,63,125,21,5,10,44,44,1,112,5,1,1,8,6,6,0.261,0.329,0.388,0.717,663837,0.261
David Villar,26,1039,Maj-NL,San Francisco,46,140,124,15,18,6,0,5,12,11,0,45,4,0,1,1,1,1,0.145,0.236,0.315,0.55,681584,0.145
Meibrys Viloria,26,1124,Maj-AL,Cleveland,10,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.25,0.0,0.25,650619,0.0
Daniel Vogelbach,30,979,Maj-NL,New York,104,319,275,33,64,8,0,13,48,42,1,81,2,0,0,6,0,0,0.233,0.339,0.404,0.742,596129,0.233
Luke Voit,32,1111,Maj-NL,Milwaukee,22,74,68,5,15,3,0,0,4,4,0,27,2,0,0,3,2,0,0.221,0.284,0.265,0.548,572228,0.221
Anthony Volpe,22,970,Maj-AL,New York,159,601,541,62,113,23,4,21,60,52,0,167,5,1,2,10,24,5,0.209,0.283,0.383,0.666,683011,0.209
Jason Vosler,29,1131,Maj-NL,Cincinnati,20,65,62,6,10,2,1,3,10,3,0,25,0,0,0,0,0,0,0.161,0.2,0.371,0.571,613564,0.161
Joey Votto,39,970,Maj-NL,Cincinnati,65,242,208,26,42,6,0,14,38,27,0,62,7,0,0,2,0,0,0.202,0.314,0.433,0.747,458015,0.202
LaMonte Wade Jr.,29,970,Maj-NL,San Francisco,135,519,429,64,110,14,2,17,45,76,3,95,6,4,4,4,2,0,0.256,0.373,0.417,0.79,664774,0.256
Tyler Wade,28,1054,Maj-AL,Oakland,26,55,51,8,13,1,1,0,2,4,0,13,0,0,0,0,4,0,0.255,0.309,0.314,0.623,642180,0.255
Adam Wainwright,41,970,Maj-NL,St. Louis,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,425794,0.0
Christian Walker,32,939,Maj-NL,Arizona,174,736,642,93,163,41,2,34,110,75,4,146,9,0,9,13,17,0,0.254,0.336,0.483,0.819,572233,0.254
Jordan Walker,21,970,Maj-NL,St. Louis,117,465,420,51,116,19,2,16,51,37,0,104,6,0,2,9,7,4,0.276,0.342,0.445,0.787,691023,0.276
Forrest Wall,27,960,Maj-NL,Atlanta,16,16,14,6,6,2,0,1,2,2,0,4,0,0,0,0,5,1,0.429,0.5,0.786,1.286,657088,0.429
Chad Wallach,31,978,Maj-AL,Los Angeles,65,172,157,18,31,5,1,7,15,13,0,57,0,2,0,5,0,1,0.197,0.259,0.376,0.635,595453,0.197
Matt Wallner,25,961,Maj-AL,Minnesota,80,266,221,43,53,11,1,14,41,31,1,85,14,0,0,1,2,1,0.24,0.368,0.489,0.857,670242,0.24
Taylor Walls,26,967,Maj-AL,Tampa Bay,101,355,309,50,63,12,2,8,36,44,0,93,1,1,0,2,22,1,0.204,0.305,0.333,0.638,670764,0.204
Jared Walsh,29,974,Maj-AL,Los Angeles,39,116,104,10,13,4,0,4,11,11,0,45,1,0,0,1,0,0,0.125,0.216,0.279,0.494,665120,0.125
Taylor Ward,29,1034,Maj-AL,Los Angeles,97,409,356,60,90,18,0,14,47,39,0,80,8,0,6,9,4,2,0.253,0.335,0.421,0.756,621493,0.253
Drew Waters,24,971,Maj-AL,Kansas City,98,337,302,40,69,11,5,8,32,27,0,107,5,0,3,4,16,5,0.228,0.3,0.377,0.677,671221,0.228
Austin Wells,23,970,Maj-AL,New York,19,75,70,8,16,6,0,4,13,3,0,14,0,0,1,3,0,0,0.229,0.257,0.486,0.742,669224,0.229
Joey Wendle,33,970,Maj-NL,Miami,112,318,297,33,63,16,3,2,20,13,0,67,2,3,3,8,7,1,0.212,0.248,0.306,0.554,621563,0.212
Jordan Westburg,24,961,Maj-AL,Baltimore,71,237,217,28,56,18,2,3,23,16,0,60,1,0,3,3,4,1,0.258,0.308,0.401,0.709,676059,0.258
Eli White,29,1132,Maj-NL,Atlanta,6,17,14,1,1,0,0,0,0,2,0,7,1,0,0,0,0,0,0.071,0.235,0.071,0.307,642201,0.071
Joey Wiemer,24,985,Maj-NL,Milwaukee,132,410,367,48,75,19,0,13,42,36,0,116,5,0,2,4,11,4,0.204,0.283,0.362,0.645,686894,0.204
Alika Williams,24,977,Maj-NL,Pittsburgh,46,112,101,7,20,5,0,0,6,9,0,35,1,1,0,2,0,0,0.198,0.27,0.248,0.518,675961,0.198
Luke Williams,26,972,Maj-NL,"Atlanta,Los Angeles",11,19,19,1,1,0,0,0,0,0,0,7,0,0,0,0,4,0,0.053,0.053,0.053,0.105,663897,0.053
Weston Wilson,28,970,Maj-NL,Philadelphia,8,22,16,5,5,0,0,1,2,6,0,5,0,0,0,0,3,1,0.313,0.5,0.5,1.0,642215,0.313
Jesse Winker,29,967,Maj-NL,Milwaukee,62,199,168,16,33,5,0,1,23,26,0,52,4,0,1,0,0,0,0.196,0.317,0.244,0.561,608385,0.196
Masyn Winn,21,970,Maj-NL,St. Louis,37,137,122,8,21,2,0,2,12,10,0,26,0,2,3,1,2,1,0.172,0.23,0.238,0.467,691026,0.172
Patrick Wisdom,31,970,Maj-NL,Chicago,97,302,268,43,55,8,1,23,46,30,0,111,2,1,1,4,4,2,0.205,0.289,0.5,0.789,621550,0.205
Brett Wisely,24,1035,Maj-NL,San Francisco,51,131,120,10,21,5,0,2,8,9,0,40,0,1,1,2,2,1,0.175,0.231,0.267,0.497,689172,0.175
Bobby Witt Jr.,23,970,Maj-AL,Kansas City,158,694,641,97,177,28,11,30,96,40,1,121,4,1,8,11,49,15,0.276,0.319,0.495,0.813,677951,0.276
Connor Wong,27,970,Maj-AL,Boston,126,403,371,55,87,25,2,9,36,22,0,134,6,3,1,4,8,2,0.235,0.288,0.385,0.673,657136,0.235
Kolten Wong,32,960,"Maj-AL,Maj-NL","Los Angeles,Seattle",90,254,227,25,41,6,0,4,27,19,0,53,5,0,3,1,3,2,0.181,0.256,0.26,0.516,543939,0.181
Austin Wynns,32,970,Maj-NL,"Colorado,Los Angeles,San Francisco",51,145,130,11,27,6,0,1,10,9,0,39,2,3,1,4,1,0,0.208,0.268,0.277,0.545,642851,0.208
Mike Yastrzemski,32,970,Maj-NL,San Francisco,106,381,330,54,77,23,1,15,43,45,3,99,3,2,1,5,2,2,0.233,0.33,0.445,0.775,573262,0.233
Christian Yelich,31,967,Maj-NL,Milwaukee,146,642,558,108,157,35,1,19,76,80,7,141,3,0,1,15,29,3,0.281,0.374,0.45,0.824,592885,0.281
Juan Yepez,25,971,Maj-NL,St. Louis,28,65,60,5,11,1,0,2,2,4,0,20,1,0,0,0,0,1,0.183,0.246,0.3,0.546,660766,0.183
Masataka Yoshida,29,970,Maj-AL,Boston,140,580,537,71,155,33,3,15,72,34,0,81,7,0,2,20,8,0,0.289,0.338,0.445,0.783,807799,0.289
Jacob Young,23,970,Maj-NL,Washington,33,121,107,9,27,7,1,0,12,10,0,22,1,3,0,2,13,0,0.252,0.322,0.336,0.658,696285,0.252
Jared Young,27,970,Maj-NL,Chicago,16,47,43,8,8,0,3,2,8,3,0,13,1,0,0,1,2,0,0.186,0.255,0.465,0.72,676724,0.186
Seby Zavala,29,970,"Maj-AL,Maj-NL","Arizona,Chicago",73,193,175,17,30,4,0,7,18,12,0,70,2,2,2,4,1,0,0.171,0.23,0.314,0.545,664874,0.171
Mike Zunino,32,1079,Maj-AL,Cleveland,42,140,124,11,22,7,0,3,11,15,0,61,1,0,0,3,0,0,0.177,0.271,0.306,0.578,572287,0.177
