Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
Nick Madrigal,23,2069,Maj-AL,Chicago,29,109,103,8,35,3,0,0,11,4,0,7,2,0,0,5,2,1,0.34,0.376,0.369,0.745,663611,0.34
Mart\xc3\xadn Maldonado,33,2071,Maj-AL,Houston,47,165,135,19,29,4,0,6,24,27,0,51,1,2,0,1,1,0,0.215,0.35,0.378,0.727,455117,0.215
Rafael March\xc3\xa1n,21,2076,Maj-NL,Philadelphia,3,9,8,3,4,0,0,1,3,1,0,2,0,0,0,0,0,0,0.5,0.556,0.875,1.431,665561,0.5
Manuel Margot,25,2070,Maj-AL,Tampa Bay,47,159,145,19,39,9,0,1,11,13,0,25,0,0,1,0,12,4,0.269,0.327,0.352,0.679,622534,0.269
Jake Marisnick,29,2078,Maj-NL,New York,16,34,33,4,11,3,0,2,5,1,0,10,0,0,0,0,0,0,0.333,0.353,0.606,0.959,545350,0.333
Nick Markakis,36,2069,Maj-NL,Atlanta,37,141,130,15,33,15,0,1,15,10,0,23,1,0,0,5,0,0,0.254,0.312,0.392,0.704,455976,0.254
Jos\xc3\xa9 Marmolejos,27,2069,Maj-AL,Seattle,35,115,107,12,22,4,0,6,18,7,0,32,1,0,0,2,0,0,0.206,0.261,0.411,0.672,592530,0.206
Ketel Marte,26,2069,Maj-NL,Arizona,45,195,181,19,52,14,1,2,17,7,0,21,4,0,3,2,1,0,0.287,0.323,0.409,0.732,606466,0.287
Starling Marte,31,2069,Maj-NL,"Arizona,Miami",61,250,228,36,64,14,1,6,27,12,1,41,9,0,1,5,10,2,0.281,0.34,0.43,0.77,516782,0.281
Jason Martin,24,2078,Maj-NL,Pittsburgh,7,11,9,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0.0,0.182,0.0,0.182,641829,0.0
J.D. Martinez,32,2069,Maj-AL,Boston,54,237,211,22,45,16,0,7,27,22,3,59,2,0,2,6,1,0,0.213,0.291,0.389,0.68,502110,0.213
Jos\xc3\xa9 Mart\xc3\xadnez,31,2072,"Maj-AL,Maj-NL","Chicago,Tampa Bay",34,98,88,10,16,4,0,2,10,10,1,27,0,0,0,6,0,0,0.182,0.265,0.295,0.561,500874,0.182
Jorge Mateo,25,2069,Maj-NL,San Diego,22,28,26,4,4,3,0,0,2,1,0,11,0,1,0,1,1,0,0.154,0.185,0.269,0.454,622761,0.154
Mark Mathias,25,2091,Maj-NL,Milwaukee,16,36,36,2,10,3,0,0,4,0,0,7,0,0,0,0,1,0,0.278,0.278,0.361,0.639,664029,0.278
Jeff Mathis,37,2070,Maj-AL,Texas,24,69,63,6,10,1,1,3,9,5,0,25,0,0,1,0,1,0,0.159,0.217,0.349,0.567,425772,0.159
Wyatt Mathisen,26,2069,Maj-NL,Arizona,9,33,27,5,6,0,0,2,5,5,0,12,1,0,0,0,0,0,0.222,0.364,0.444,0.808,621500,0.222
Cameron Maybin,33,2069,"Maj-AL,Maj-NL","Chicago,Detroit",32,101,93,8,23,8,1,1,7,7,0,25,1,0,0,4,3,0,0.247,0.307,0.387,0.694,457727,0.247
Jack Mayfield,29,2069,Maj-AL,Houston,21,48,43,5,8,1,0,0,3,2,0,15,1,1,1,1,0,0,0.186,0.234,0.209,0.443,608686,0.186
Nomar Mazara,25,2069,Maj-AL,Chicago,42,149,136,13,31,6,0,1,15,10,0,44,3,0,0,0,0,1,0.228,0.295,0.294,0.589,608577,0.228
Ryan McBroom,28,2069,Maj-AL,Kansas City,36,85,81,8,20,3,0,6,10,4,0,30,0,0,0,2,0,0,0.247,0.282,0.506,0.789,643436,0.247
James McCann,30,2070,Maj-AL,Chicago,31,111,97,20,28,3,0,7,15,8,0,30,4,0,2,2,1,1,0.289,0.36,0.536,0.896,543510,0.289
Joe McCarthy,26,2130,Maj-NL,San Francisco,4,10,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663411,0.0
Andrew McCutchen,33,2069,Maj-NL,Philadelphia,57,241,217,32,55,9,0,10,34,22,0,48,1,0,1,4,4,0,0.253,0.324,0.433,0.757,457705,0.253
Reese McGuire,25,2092,Maj-AL,Toronto,19,45,41,2,3,0,0,1,1,0,0,11,0,4,0,1,0,0,0.073,0.073,0.146,0.22,624512,0.073
Billy McKinney,25,2107,Maj-AL,Toronto,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333,641856,0.667
Zach McKinstry,25,2076,Maj-NL,Los Angeles,4,7,7,1,2,1,0,0,0,0,0,3,0,0,0,1,0,0,0.286,0.286,0.429,0.714,656716,0.286
Ryan McMahon,25,2069,Maj-NL,Colorado,52,193,172,23,37,6,1,9,26,18,0,66,2,0,1,4,0,1,0.215,0.295,0.419,0.714,641857,0.215
Jeff McNeil,28,2070,Maj-NL,New York,52,209,183,19,57,14,0,4,23,20,2,24,3,0,3,3,0,1,0.311,0.383,0.454,0.836,643446,0.311
Austin Meadows,25,2079,Maj-AL,Tampa Bay,36,152,132,19,27,8,1,4,13,17,0,50,1,0,2,0,2,1,0.205,0.296,0.371,0.667,640457,0.205
Erick Mejia,25,2076,Maj-AL,Kansas City,8,16,14,1,1,1,0,0,0,0,0,7,0,1,0,0,1,0,0.071,0.071,0.143,0.214,625510,0.071
Francisco Mejia,24,2080,Maj-NL,San Diego,17,42,39,5,3,1,0,1,2,1,0,9,2,0,0,1,0,0,0.077,0.143,0.179,0.322,642336,0.077
Danny Mendick,26,2083,Maj-AL,Chicago,33,114,107,11,26,4,1,3,6,6,0,25,0,0,1,3,0,1,0.243,0.281,0.383,0.664,664901,0.243
\xc3\x93scar Mercado,25,2069,Maj-AL,Cleveland,36,93,86,6,11,1,0,1,6,5,0,27,0,1,1,0,3,0,0.128,0.174,0.174,0.348,640458,0.128
Yerm\xc3\xadn Mercedes,27,2125,Maj-AL,Chicago,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,606213,0.0
Jordy Mercer,33,2096,Maj-AL,"Detroit,New York",9,22,20,2,4,0,0,0,0,2,0,2,0,0,0,1,0,0,0.2,0.273,0.2,0.473,474568,0.2
Whit Merrifield,31,2069,Maj-AL,Kansas City,60,265,248,38,70,12,0,9,30,12,0,33,4,0,1,3,12,1,0.282,0.325,0.44,0.764,593160,0.282
Brad Miller,30,2070,Maj-NL,St. Louis,48,171,142,21,33,8,1,7,25,25,1,46,3,0,1,2,1,0,0.232,0.357,0.451,0.807,543543,0.232
Ian Miller,28,2104,Maj-NL,Chicago,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,641878,
Alec Mills,28,2121,Maj-NL,Chicago,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621219,0.0
Yadier Molina,37,2069,Maj-NL,St. Louis,42,156,145,12,38,2,0,4,16,6,0,21,3,1,1,7,0,0,0.262,0.303,0.359,0.662,425877,0.262
Yo\xc3\xa1n Moncada,25,2069,Maj-AL,Chicago,52,231,200,28,45,8,3,6,24,28,0,72,1,0,2,1,0,0,0.225,0.32,0.385,0.705,660162,0.225
Adalberto Mondes\xc3\xad,24,2069,Maj-AL,Kansas City,59,233,219,33,56,11,3,6,22,11,0,70,1,2,0,4,24,8,0.256,0.294,0.416,0.71,609275,0.256
Mickey Moniak,22,2073,Maj-NL,Philadelphia,8,18,14,3,3,0,0,0,0,4,0,6,0,0,0,0,0,0,0.214,0.389,0.214,0.603,666160,0.214
Dylan Moore,27,2075,Maj-AL,Seattle,38,159,137,26,35,9,0,8,17,14,0,43,8,0,0,4,12,5,0.255,0.358,0.496,0.855,664238,0.255
Colin Moran,27,2069,Maj-NL,Pittsburgh,52,200,178,28,44,10,0,10,23,19,0,52,2,0,1,9,0,0,0.247,0.325,0.472,0.797,592567,0.247
Mitch Moreland,34,2069,"Maj-AL,Maj-NL","Boston,San Diego",42,152,136,22,36,9,0,10,29,15,2,32,1,0,0,0,0,0,0.265,0.342,0.551,0.894,519048,0.265
Logan Morrison,32,2118,Maj-NL,Milwaukee,9,28,25,3,3,1,0,1,2,3,0,8,0,0,0,0,0,0,0.12,0.214,0.28,0.494,489149,0.12
Ryan Mountcastle,23,2069,Maj-AL,Baltimore,35,140,126,12,42,5,0,5,23,11,0,30,1,0,2,2,0,1,0.333,0.386,0.492,0.878,663624,0.333
Mike Moustakas,31,2069,Maj-NL,Cincinnati,44,163,139,13,32,9,0,8,27,18,1,36,4,0,2,5,1,0,0.23,0.331,0.468,0.799,519058,0.23
Cedric Mullins,25,2069,Maj-AL,Baltimore,48,153,140,16,38,4,3,3,12,8,0,37,1,4,0,0,7,2,0.271,0.315,0.407,0.723,656775,0.271
Max Muncy,29,2069,Maj-NL,Los Angeles,58,248,203,36,39,4,0,12,27,39,2,60,4,0,2,3,1,0,0.192,0.331,0.389,0.72,571970,0.192
Yairo Mu\xc3\xb1oz,25,2079,Maj-AL,Boston,12,45,45,6,15,5,0,1,4,0,0,11,0,0,0,1,2,0,0.333,0.333,0.511,0.844,622168,0.333
Daniel Murphy,35,2070,Maj-NL,Colorado,40,132,123,10,29,3,0,3,16,7,2,21,0,0,1,3,0,0,0.236,0.275,0.333,0.608,502517,0.236
John Ryan Murphy,29,2072,Maj-NL,Pittsburgh,25,63,58,6,10,2,0,0,2,4,0,28,0,1,0,1,0,0,0.172,0.226,0.207,0.433,571974,0.172
Sean Murphy,25,2069,Maj-AL,Oakland,43,140,116,21,27,5,0,7,14,24,0,37,0,0,0,6,0,0,0.233,0.364,0.457,0.821,669221,0.233
Wil Myers,29,2069,Maj-NL,San Diego,55,218,198,34,57,14,2,15,40,18,0,56,2,0,0,0,2,1,0.288,0.353,0.606,0.959,571976,0.288
Tyler Naquin,29,2070,Maj-AL,Cleveland,40,141,133,15,29,8,1,4,20,5,0,40,1,0,2,3,0,1,0.218,0.248,0.383,0.632,571980,0.218
Omar Narv\xc3\xa1ez,28,2070,Maj-NL,Milwaukee,40,126,108,8,19,4,0,2,10,16,0,39,2,0,0,1,0,0,0.176,0.294,0.269,0.562,553882,0.176
Brian Navarreto,25,2102,Maj-NL,Miami,2,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.4,0.4,0.8,640459,0.4
Josh Naylor,23,2069,"Maj-AL,Maj-NL","Cleveland,San Diego",40,104,97,13,24,3,1,1,6,5,0,12,1,0,0,2,1,0,0.247,0.291,0.33,0.621,647304,0.247
Kevin Newman,26,2077,Maj-NL,Pittsburgh,44,172,156,12,35,5,0,1,10,12,0,21,1,1,2,1,0,1,0.224,0.281,0.276,0.556,621028,0.224
Tom\xc3\xa1s Nido,26,2109,Maj-NL,New York,7,26,24,4,7,1,0,2,6,2,0,6,0,0,0,2,0,0,0.292,0.346,0.583,0.929,621512,0.292
Brandon Nimmo,27,2069,Maj-NL,New York,55,225,186,33,52,8,3,8,18,33,0,43,6,0,0,1,1,2,0.28,0.404,0.484,0.888,607043,0.28
John Nogowski,27,2111,Maj-NL,St. Louis,1,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,596056,0.25
Austin Nola,30,2069,"Maj-AL,Maj-NL","San Diego,Seattle",48,184,161,24,44,9,1,7,28,18,1,34,3,0,2,3,0,0,0.273,0.353,0.472,0.825,543592,0.273
Jake Noll,26,2069,Maj-NL,Washington,7,17,17,2,6,1,0,0,0,0,0,4,0,0,0,1,0,0,0.353,0.353,0.412,0.765,669738,0.353
Jacob Nottingham,25,2069,Maj-NL,Milwaukee,20,54,48,8,9,1,0,4,13,5,0,20,1,0,0,1,0,0,0.188,0.278,0.458,0.736,641924,0.188
Eduardo N\xc3\xba\xc3\xb1ez,33,2132,Maj-NL,New York,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,456488,0.5
Renato N\xc3\xba\xc3\xb1ez,26,2069,Maj-AL,Baltimore,52,216,195,29,50,10,0,12,31,17,0,64,3,0,1,4,0,0,0.256,0.324,0.492,0.816,600524,0.256
Brian O\'Grady,28,2095,Maj-AL,Tampa Bay,2,5,5,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0.4,0.4,0.6,1.0,657434,0.4
Ryan O\'Hearn,26,2070,Maj-AL,Kansas City,42,132,113,7,22,6,0,2,18,18,2,37,0,0,1,5,0,0,0.195,0.303,0.301,0.604,656811,0.195
Tyler O\'Neill,25,2069,Maj-NL,St. Louis,50,157,139,20,24,5,0,7,19,15,0,43,2,0,1,3,3,1,0.173,0.261,0.36,0.621,641933,0.173
Joseph Odom,28,2069,Maj-AL,Seattle,18,44,39,2,5,0,0,0,2,4,0,20,0,1,0,1,0,0,0.128,0.209,0.128,0.338,641929,0.128
Rougned Odor,26,2069,Maj-AL,Texas,38,148,138,15,23,4,0,10,30,7,0,47,1,0,2,2,0,1,0.167,0.209,0.413,0.623,596059,0.167
Shohei Ohtani,25,2069,Maj-AL,Los Angeles,44,175,153,23,29,6,0,7,24,22,0,50,0,0,0,3,7,1,0.19,0.291,0.366,0.657,660271,0.19
Jared Oliva,24,2070,Maj-NL,Pittsburgh,6,16,16,0,3,0,0,0,0,0,0,6,0,0,0,0,1,0,0.188,0.188,0.188,0.375,666931,0.188
Edward Olivares,24,2069,"Maj-AL,Maj-NL","Kansas City,San Diego",31,101,96,9,23,2,1,3,10,4,0,25,0,0,1,1,0,2,0.24,0.267,0.375,0.642,658668,0.24
Matt Olson,26,2069,Maj-AL,Oakland,60,245,210,28,41,4,1,14,42,34,2,77,1,0,0,2,1,0,0.195,0.31,0.424,0.734,621566,0.195
Jorge O\xc3\xb1a,23,2080,Maj-NL,San Diego,5,15,12,3,3,1,0,1,2,2,0,7,1,0,0,0,0,0,0.25,0.4,0.583,0.983,671250,0.25
Nate Orf,30,2069,Maj-AL,Oakland,6,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,644337,0.0
Jos\xc3\xa9 Osuna,27,2069,Maj-NL,Pittsburgh,26,82,78,6,16,3,0,4,11,4,0,16,0,0,0,1,0,1,0.205,0.244,0.397,0.641,591741,0.205
Chris Owings,28,2108,Maj-NL,Colorado,17,44,41,9,11,1,0,2,5,3,0,11,0,0,0,0,1,0,0.268,0.318,0.439,0.757,572008,0.268
Marcell Ozuna,29,2069,Maj-NL,Atlanta,60,267,228,38,77,14,0,18,56,38,3,60,0,0,1,3,0,0,0.338,0.431,0.636,1.067,542303,0.338
Cristian Pache,21,2105,Maj-NL,Atlanta,2,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,665506,0.25
Joe Panik,29,2069,Maj-AL,Toronto,41,141,120,18,27,6,0,1,7,20,0,27,1,0,0,4,0,0,0.225,0.34,0.3,0.64,605412,0.225
Isaac Paredes,21,2069,Maj-AL,Detroit,34,108,100,7,22,4,0,1,6,8,0,24,0,0,0,1,0,0,0.22,0.278,0.29,0.568,670623,0.22
Mark Payton,28,2097,Maj-NL,Cincinnati,8,20,18,0,3,1,0,0,0,2,0,5,0,0,0,1,1,0,0.167,0.25,0.222,0.472,592622,0.167
Joc Pederson,28,2069,Maj-NL,Los Angeles,43,138,121,21,23,4,0,7,16,11,0,34,5,0,0,5,1,0,0.19,0.285,0.397,0.681,592626,0.19
Hunter Pence,37,2106,Maj-NL,San Francisco,17,56,52,4,5,0,1,2,6,3,0,15,1,0,0,3,0,0,0.096,0.161,0.25,0.411,452254,0.096
David Peralta,32,2070,Maj-NL,Arizona,54,218,203,19,61,10,1,5,34,13,0,45,0,0,2,4,1,0,0.3,0.339,0.433,0.773,444482,0.3
Jos\xc3\xa9 Peraza,26,2088,Maj-AL,Boston,34,120,111,13,25,8,1,1,8,5,0,18,3,0,1,3,1,1,0.225,0.275,0.342,0.617,606299,0.225
Hern\xc3\xa1n P\xc3\xa9rez,29,2101,Maj-NL,Chicago,3,6,6,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.167,0.167,0.167,0.333,541650,0.167
Michael P\xc3\xa9rez,27,2069,Maj-AL,Tampa Bay,38,93,84,7,14,3,0,1,13,7,0,27,1,0,1,3,0,0,0.167,0.237,0.238,0.475,605421,0.167
Roberto P\xc3\xa9rez,31,2069,Maj-AL,Cleveland,32,110,97,6,16,2,0,1,5,11,0,38,2,0,0,2,0,0,0.165,0.264,0.216,0.48,547379,0.165
Salvador Perez,30,2069,Maj-AL,Kansas City,37,156,150,22,50,12,0,11,32,3,0,36,2,0,1,0,1,0,0.333,0.353,0.633,0.986,521692,0.333
Jace Peterson,30,2069,Maj-NL,Milwaukee,26,61,45,6,9,1,0,2,5,15,0,20,0,0,1,0,1,0,0.2,0.393,0.356,0.749,607054,0.2
Tommy Pham,32,2069,Maj-NL,San Diego,31,124,108,13,23,2,0,3,12,15,0,26,1,0,0,2,6,0,0.213,0.315,0.315,0.629,502054,0.213
Josh Phegley,32,2102,Maj-NL,Chicago,11,18,16,4,1,0,0,1,2,1,0,3,1,0,0,0,0,0,0.063,0.167,0.25,0.417,572033,0.063
Brett Phillips,26,2069,Maj-AL,"Kansas City,Tampa Bay",35,59,51,10,10,0,2,2,5,8,0,15,0,0,0,0,6,1,0.196,0.305,0.392,0.697,621433,0.196
Kevin Pillar,31,2070,"Maj-AL,Maj-NL","Boston,Colorado",54,223,208,34,60,12,3,6,26,13,1,41,2,0,0,4,5,2,0.288,0.336,0.462,0.798,607680,0.288
Manny Pi\xc3\xb1a,33,2100,Maj-NL,Milwaukee,15,45,39,4,9,1,0,2,5,3,0,11,3,0,0,0,0,0,0.231,0.333,0.41,0.744,444489,0.231
Chad Pinder,28,2069,Maj-AL,Oakland,24,61,56,8,13,3,0,2,8,5,0,13,0,0,0,3,0,0,0.232,0.295,0.393,0.688,640461,0.232
Stephen Piscotty,29,2069,Maj-AL,Oakland,45,171,159,17,36,6,0,5,29,9,0,53,1,1,1,4,4,0,0.226,0.271,0.358,0.629,572039,0.226
Kevin Plawecki,29,2069,Maj-AL,Boston,24,89,82,8,28,5,1,1,17,5,0,14,2,0,0,4,1,0,0.341,0.393,0.463,0.857,608700,0.341
Gregory Polanco,28,2070,Maj-NL,Pittsburgh,50,174,157,12,24,6,0,7,22,13,0,65,0,0,3,1,3,1,0.153,0.214,0.325,0.539,570256,0.153
Jorge Polanco,26,2069,Maj-AL,Minnesota,55,226,209,22,54,8,0,4,19,13,0,35,1,2,1,7,4,2,0.258,0.304,0.354,0.658,593871,0.258
AJ Pollock,32,2069,Maj-NL,Los Angeles,55,210,196,30,54,9,0,16,34,12,1,45,0,0,2,6,2,2,0.276,0.314,0.566,0.881,572041,0.276
Jurickson Profar,27,2069,Maj-NL,San Diego,56,202,180,28,50,6,0,7,25,15,0,28,4,1,2,1,7,1,0.278,0.343,0.428,0.771,595777,0.278
C\xc3\xa9sar Puello,29,2069,Maj-AL,Boston,5,11,8,1,3,0,0,0,0,2,0,2,0,1,0,0,0,0,0.375,0.5,0.375,0.875,527049,0.375
Albert Pujols,40,2070,Maj-AL,Los Angeles,39,163,152,15,34,8,0,6,25,9,1,25,1,0,1,4,0,0,0.224,0.27,0.395,0.665,405395,0.224
Roman Quinn,27,2069,Maj-NL,Philadelphia,41,116,108,14,23,3,1,2,7,5,0,39,2,1,0,0,12,0,0.213,0.261,0.315,0.576,596451,0.213
Harold Ram\xc3\xadrez,25,2091,Maj-NL,Miami,3,11,10,2,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0.2,0.273,0.2,0.473,623912,0.2
Jos\xc3\xa9 Ram\xc3\xadrez,27,2069,Maj-AL,Cleveland,58,254,219,45,64,16,1,17,46,31,0,43,3,0,1,2,10,3,0.292,0.386,0.607,0.993,608070,0.292
Wilson Ramos,32,2069,Maj-NL,New York,45,155,142,13,34,6,0,5,15,10,0,31,2,0,1,5,0,0,0.239,0.297,0.387,0.684,467092,0.239
Rangel Ravelo,28,2071,Maj-NL,St. Louis,13,41,35,5,6,1,0,1,6,4,0,6,0,0,2,0,0,0,0.171,0.244,0.286,0.53,592660,0.171
J.T. Realmuto,29,2069,Maj-NL,Philadelphia,47,195,173,33,46,6,0,11,32,16,0,48,6,0,0,3,4,1,0.266,0.349,0.491,0.84,592663,0.266
Josh Reddick,33,2069,Maj-AL,Houston,56,210,188,22,46,11,1,4,23,20,0,42,0,0,1,5,1,0,0.245,0.316,0.378,0.693,502210,0.245
Rob Refsnyder,29,2105,Maj-AL,Texas,15,34,30,4,6,1,0,0,1,2,0,11,1,0,1,0,0,0,0.2,0.265,0.233,0.498,608701,0.2
Anthony Rendon,30,2071,Maj-AL,Los Angeles,52,232,189,29,54,11,1,9,31,38,2,31,5,0,0,10,0,0,0.286,0.418,0.497,0.915,543685,0.286
Hunter Renfroe,28,2069,Maj-AL,Tampa Bay,42,139,122,18,19,5,0,8,22,14,0,37,2,0,1,3,2,0,0.156,0.252,0.393,0.645,592669,0.156
Luis Rengifo,23,2071,Maj-AL,Los Angeles,33,106,90,12,14,1,0,1,3,14,0,26,0,2,0,2,3,1,0.156,0.269,0.2,0.469,650859,0.156
Franmil Reyes,24,2069,Maj-AL,Cleveland,59,241,211,27,58,10,0,9,34,24,0,69,1,0,5,6,0,0,0.275,0.344,0.45,0.795,614177,0.275
V\xc3\xadctor Reyes,25,2069,Maj-AL,Detroit,57,213,202,30,56,7,2,4,14,9,0,45,2,0,0,4,8,0,0.277,0.315,0.391,0.706,622682,0.277
Bryan Reynolds,25,2069,Maj-NL,Pittsburgh,55,208,185,24,35,6,2,7,19,21,0,57,1,0,0,2,1,1,0.189,0.275,0.357,0.632,668804,0.189
Matt Reynolds,29,2086,Maj-AL,Kansas City,3,11,11,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,608703,0.0
Joey Rickard,29,2097,Maj-NL,San Francisco,4,6,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.167,0.0,0.167,572073,0.0
JT Riddle,28,2069,Maj-NL,Pittsburgh,23,69,67,8,10,2,0,1,1,2,0,13,0,0,0,0,1,0,0.149,0.174,0.224,0.398,595375,0.149
Austin Riley,23,2071,Maj-NL,Atlanta,51,206,188,24,45,7,1,8,27,16,1,49,1,0,1,5,0,0,0.239,0.301,0.415,0.716,663586,0.239
Edwin R\xc3\xados,26,2069,Maj-NL,Los Angeles,32,83,76,13,19,6,0,8,17,4,0,18,2,0,1,2,0,0,0.25,0.301,0.645,0.946,621458,0.25
Ren\xc3\xa9 Rivera,36,2129,Maj-NL,New York,2,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,0.25,0.25,0.5,425784,0.25
Yadiel Rivera,28,2095,Maj-AL,Texas,4,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,592680,0.0
Anthony Rizzo,30,2070,Maj-NL,Chicago,58,243,203,26,45,6,0,11,24,28,4,38,10,0,2,6,3,0,0.222,0.342,0.414,0.755,519203,0.222
Luis Robert Jr.,22,2069,Maj-AL,Chicago,56,227,202,33,47,8,0,11,31,20,0,73,1,0,2,4,9,2,0.233,0.302,0.436,0.738,673357,0.233
Daniel Robertson,26,2071,Maj-NL,San Francisco,13,24,21,4,7,0,0,0,2,3,0,6,0,0,0,0,0,0,0.333,0.417,0.333,0.75,621002,0.333
V\xc3\xadctor Robles,23,2069,Maj-NL,Washington,52,189,168,20,37,5,1,3,15,9,0,53,9,1,2,0,4,1,0.22,0.293,0.315,0.608,645302,0.22
Brendan Rodgers,23,2098,Maj-NL,Colorado,7,21,21,1,2,1,0,0,2,0,0,6,0,0,0,0,0,0,0.095,0.095,0.143,0.238,663898,0.095
Sean Rodr\xc3\xadguez,35,2077,Maj-NL,Miami,4,13,13,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0.154,0.154,0.154,0.308,446481,0.154
Josh Rojas,26,2076,Maj-NL,Arizona,17,70,61,9,11,0,0,0,2,7,0,16,0,0,2,1,1,0,0.18,0.257,0.18,0.437,668942,0.18
Miguel Rojas,31,2070,Maj-NL,Miami,40,143,125,20,38,10,1,4,20,16,2,18,2,0,0,1,5,1,0.304,0.392,0.496,0.888,500743,0.304
Andrew Romine,34,2071,Maj-AL,Texas,2,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25,0.5,0.75,461865,0.25
Austin Romine,31,2070,Maj-AL,Detroit,37,135,130,12,31,5,0,2,17,4,0,47,0,0,1,3,0,0,0.238,0.259,0.323,0.582,519222,0.238
Brent Rooker,25,2084,Maj-AL,Minnesota,7,21,19,4,6,2,0,1,5,0,0,5,2,0,0,0,0,0,0.316,0.381,0.579,0.96,667670,0.316
Amed Rosario,24,2069,Maj-NL,New York,46,148,144,20,36,3,1,4,15,4,0,35,0,0,0,5,0,1,0.25,0.27,0.368,0.638,642708,0.25
Eddie Rosario,28,2069,Maj-AL,Minnesota,57,231,210,31,54,7,0,13,42,19,2,34,0,0,2,3,3,0,0.257,0.316,0.476,0.792,592696,0.257
Darin Ruf,33,2069,Maj-NL,San Francisco,40,101,88,11,24,6,0,5,18,13,0,24,0,0,0,1,1,0,0.273,0.366,0.511,0.878,573131,0.273
Keibert Ruiz,21,2108,Maj-NL,Los Angeles,2,8,8,1,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0.25,0.25,0.625,0.875,660688,0.25
Rio Ruiz,26,2069,Maj-AL,Baltimore,54,204,185,25,41,11,0,9,32,17,1,46,0,1,1,4,1,0,0.222,0.286,0.427,0.713,547004,0.222
Ali S\xc3\xa1nchez,23,2095,Maj-NL,New York,5,10,9,0,1,0,0,0,0,1,0,3,0,0,0,2,0,0,0.111,0.2,0.111,0.311,645305,0.111
Gary S\xc3\xa1nchez,27,2069,Maj-AL,New York,49,178,156,19,23,4,0,10,24,18,0,64,4,0,0,6,0,0,0.147,0.253,0.365,0.618,596142,0.147
Jes\xc3\xbas S\xc3\xa1nchez,22,2096,Maj-NL,Miami,10,29,25,1,1,1,0,0,2,4,0,11,0,0,0,1,0,0,0.04,0.172,0.08,0.252,660821,0.04
Yolmer Sanchez,28,2072,Maj-AL,Chicago,11,21,16,7,5,3,0,1,1,5,0,5,0,0,0,1,0,0,0.313,0.476,0.688,1.164,570560,0.313
Pablo Sandoval,33,2069,Maj-NL,"Atlanta,San Francisco",34,94,84,5,18,1,0,1,6,8,0,19,1,0,1,3,0,0,0.214,0.287,0.262,0.549,467055,0.214
Miguel San\xc3\xb3,27,2069,Maj-AL,Minnesota,53,205,186,31,38,12,0,13,25,18,1,90,1,0,0,3,0,0,0.204,0.278,0.478,0.757,593934,0.204
Carlos Santana,34,2069,Maj-AL,Cleveland,60,255,206,34,41,7,0,8,30,47,1,43,1,0,1,5,0,0,0.199,0.349,0.35,0.699,467793,0.199
Danny Santana,29,2101,Maj-AL,Texas,15,63,55,6,8,4,0,1,7,7,0,24,0,0,1,1,2,0,0.145,0.238,0.273,0.511,542454,0.145
Domingo Santana,27,2098,Maj-AL,Cleveland,24,84,70,6,11,3,0,2,12,13,0,25,1,0,0,2,0,0,0.157,0.298,0.286,0.583,570267,0.157
Anthony Santander,25,2092,Maj-AL,Baltimore,37,165,153,24,40,13,1,11,32,10,3,25,2,0,0,2,0,0,0.261,0.315,0.575,0.89,623993,0.261
Scott Schebler,29,2122,Maj-NL,Atlanta,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,594988,0.0
