Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
Eloy Jim\xc3\xa9nez,25,1332,Maj-AL,Chicago,84,327,292,40,86,12,0,16,54,28,0,72,3,0,4,8,0,0,0.295,0.358,0.5,0.858,650391,0.295
Connor Joe,29,1341,Maj-NL,Colorado,111,467,404,56,96,20,4,7,28,55,0,97,7,0,1,8,6,2,0.238,0.338,0.359,0.697,656582,0.238
Bryce Johnson,26,1331,Maj-NL,San Francisco,11,19,18,1,2,0,0,0,2,1,0,7,0,0,0,0,0,0,0.111,0.158,0.111,0.269,669369,0.111
Nolan Jones,24,1378,Maj-AL,Cleveland,28,94,86,10,21,5,0,2,13,8,1,31,0,0,0,2,0,0,0.244,0.309,0.372,0.681,666134,0.244
Taylor Jones,28,1396,Maj-AL,Houston,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,622100,0.0
Aaron Judge,30,1313,Maj-AL,New York,166,734,606,138,182,28,0,64,134,113,19,190,6,0,5,14,17,3,0.3,0.412,0.663,1.076,592450,0.3
Josh Jung,24,1331,Maj-AL,Texas,26,102,98,9,20,4,1,5,14,4,0,39,0,0,0,2,2,0,0.204,0.235,0.418,0.654,673962,0.204
James Kaprielian,28,1430,Maj-AL,Oakland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,621076,
Gosuke Katoh,27,1491,Maj-AL,Toronto,8,11,7,2,1,1,0,0,0,3,0,1,0,1,0,0,0,0,0.143,0.4,0.286,0.686,641741,0.143
Jarred Kelenic,22,1321,Maj-AL,Seattle,59,199,180,21,25,5,1,7,18,16,0,68,1,0,2,3,5,3,0.139,0.211,0.294,0.505,672284,0.139
Carson Kelly,27,1331,Maj-NL,Arizona,104,354,317,40,67,18,0,7,35,29,0,71,4,0,4,10,2,0,0.211,0.282,0.334,0.617,608348,0.211
Tony Kemp,30,1331,Maj-AL,Oakland,147,558,497,61,117,24,2,7,46,45,0,69,8,5,3,5,11,1,0.235,0.307,0.334,0.641,643393,0.235
Buddy Kennedy,23,1335,Maj-NL,Arizona,30,94,83,10,18,2,2,1,12,8,0,23,1,0,2,1,0,0,0.217,0.287,0.325,0.613,671083,0.217
Max Kepler,29,1355,Maj-AL,Minnesota,115,446,388,54,88,18,1,9,43,49,1,66,5,0,4,7,3,2,0.227,0.318,0.348,0.666,596146,0.227
Kevin Kiermaier,32,1419,Maj-AL,Tampa Bay,63,221,206,28,47,8,0,7,22,14,0,61,1,0,0,2,6,1,0.228,0.281,0.369,0.649,595281,0.228
Ha-Seong Kim,26,1313,Maj-NL,San Diego,162,631,560,66,138,32,3,11,62,57,0,114,7,3,4,9,13,3,0.246,0.322,0.373,0.695,673490,0.246
Isiah Kiner-Falefa,27,1313,Maj-AL,New York,148,551,501,68,131,21,0,4,48,36,2,76,6,3,5,15,23,4,0.261,0.316,0.327,0.643,643396,0.261
Scott Kingery,28,1450,Maj-NL,Philadelphia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,664068,
Alex Kirilloff,24,1396,Maj-AL,Minnesota,45,156,144,14,36,7,0,3,21,5,0,36,4,0,2,5,0,0,0.25,0.29,0.361,0.651,666135,0.25
Alejandro Kirk,23,1328,Maj-AL,Toronto,141,550,478,61,137,20,0,14,63,64,2,59,4,0,4,11,0,0,0.287,0.373,0.416,0.789,672386,0.287
Andrew Knapp,30,1362,"Maj-AL,Maj-NL","Pittsburgh,San Francisco,Seattle",16,46,39,4,5,1,0,0,4,5,0,12,1,0,1,0,0,0,0.128,0.239,0.154,0.393,595284,0.128
Andrew Knizner,27,1331,Maj-NL,St. Louis,96,293,260,28,56,10,0,4,25,26,0,62,6,1,0,9,0,1,0.215,0.301,0.3,0.601,668800,0.215
Mark Kolozsvary,26,1395,Maj-NL,Cincinnati,10,21,20,3,4,2,0,1,3,1,0,9,0,0,0,1,0,0,0.2,0.238,0.45,0.688,656627,0.2
Ryan Kreidler,24,1331,Maj-AL,Detroit,26,84,73,8,13,1,0,1,6,6,0,22,1,2,2,0,0,1,0.178,0.244,0.233,0.477,668952,0.178
Jason Krizan,33,1488,Maj-NL,San Francisco,3,10,8,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0.125,0.3,0.125,0.425,607249,0.125
Steven Kwan,24,1318,Maj-AL,Cleveland,154,670,593,93,177,26,7,7,54,64,2,62,7,2,4,9,20,5,0.298,0.371,0.401,0.773,680757,0.298
Tommy La Stella,33,1356,Maj-NL,San Francisco,60,195,180,17,43,14,0,2,14,11,0,30,1,0,3,4,0,0,0.239,0.282,0.35,0.632,600303,0.239
Juan Lagares,33,1436,Maj-AL,Los Angeles,20,62,60,4,11,2,1,0,0,2,0,15,0,0,0,0,0,0,0.183,0.21,0.25,0.46,501571,0.183
Jake Lamb,31,1347,"Maj-AL,Maj-NL","Los Angeles,Seattle",41,111,97,13,21,6,1,3,6,11,0,38,3,0,0,4,0,1,0.216,0.315,0.392,0.707,571875,0.216
Shea Langeliers,24,1331,Maj-AL,Oakland,40,153,142,14,31,10,1,6,22,9,0,53,0,0,2,4,0,0,0.218,0.261,0.43,0.691,669127,0.218
Trevor Larnach,25,1435,Maj-AL,Minnesota,51,180,160,22,37,13,0,5,18,18,1,57,0,0,2,1,0,0,0.231,0.306,0.406,0.712,663616,0.231
Jack Larsen,27,1397,Maj-AL,Seattle,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,677223,0.0
Ram\xc3\xb3n Laureano,27,1350,Maj-AL,Oakland,94,383,346,49,73,18,0,13,34,25,0,104,12,0,0,6,11,6,0.211,0.287,0.376,0.663,657656,0.211
Bryan Lavastida,23,1495,Maj-AL,Cleveland,6,15,12,0,1,0,0,0,0,3,0,4,0,0,0,0,0,0,0.083,0.267,0.083,0.35,681526,0.083
Charles Leblanc,26,1331,Maj-NL,Miami,48,169,156,18,41,10,0,4,11,12,0,53,1,0,0,0,4,2,0.263,0.32,0.404,0.723,641779,0.263
Khalil Lee,24,1447,Maj-NL,New York,2,2,2,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0.5,0.5,2.0,2.5,666137,0.5
Korey Lee,23,1397,Maj-AL,Houston,12,26,25,1,4,2,0,0,4,1,0,9,0,0,0,1,0,0,0.16,0.192,0.24,0.432,686676,0.16
DJ LeMahieu,33,1331,Maj-AL,New York,125,541,467,74,122,18,0,12,46,67,0,71,4,1,2,12,4,2,0.261,0.357,0.377,0.734,518934,0.261
Sandy Le\xc3\xb3n,33,1345,Maj-AL,"Cleveland,Minnesota",33,86,71,6,12,3,0,0,4,13,0,27,0,2,0,2,0,0,0.169,0.298,0.211,0.509,506702,0.169
Josh Lester,27,1360,Maj-AL,Detroit,2,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,623507,0.0
Kyle Lewis,26,1389,Maj-AL,Seattle,18,62,56,6,8,0,0,3,5,5,0,19,1,0,0,2,0,0,0.143,0.226,0.304,0.529,641786,0.143
Royce Lewis,23,1460,Maj-AL,Minnesota,12,41,40,5,12,4,0,2,5,1,0,5,0,0,0,2,0,0,0.3,0.317,0.55,0.867,668904,0.3
Luis Liberato,26,1344,Maj-NL,San Diego,7,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,642451,0.0
Francisco Lindor,28,1327,Maj-NL,New York,164,718,640,100,172,25,5,27,108,60,2,135,11,0,7,11,17,6,0.269,0.338,0.45,0.788,596019,0.269
Tim Locastro,29,1322,Maj-AL,New York,39,47,44,13,8,1,0,2,4,2,0,7,1,0,0,0,9,2,0.182,0.234,0.341,0.575,641796,0.182
Evan Longoria,36,1334,Maj-NL,San Francisco,89,298,266,31,65,13,0,14,42,27,2,83,2,0,3,6,0,0,0.244,0.315,0.451,0.767,446334,0.244
Christian Lopes,29,1493,Maj-AL,Oakland,4,10,9,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0.0,0.1,0.0,0.1,547173,0.0
Alejo Lopez,26,1331,Maj-NL,Cincinnati,58,156,145,15,38,5,1,1,10,9,1,21,2,0,0,1,3,1,0.262,0.314,0.331,0.645,664670,0.262
Nicky Lopez,27,1332,Maj-AL,Kansas City,141,480,436,51,99,12,4,0,20,29,0,63,4,10,1,8,13,3,0.227,0.281,0.273,0.554,670032,0.227
Otto Lopez,23,1331,Maj-AL,Toronto,8,10,9,0,6,0,0,0,3,1,0,1,0,0,0,0,0,1,0.667,0.7,0.667,1.367,672640,0.667
Brandon Lowe,27,1355,Maj-AL,Tampa Bay,65,266,235,31,52,10,2,8,25,27,0,61,3,0,1,1,1,0,0.221,0.308,0.383,0.691,664040,0.221
Josh Lowe,24,1398,Maj-AL,Tampa Bay,52,198,181,24,40,12,2,2,13,15,1,66,1,1,0,1,3,0,0.221,0.284,0.343,0.627,666139,0.221
Nathaniel Lowe,26,1331,Maj-AL,Texas,157,645,593,74,179,26,3,27,76,48,2,147,4,0,0,10,2,2,0.302,0.358,0.492,0.851,663993,0.302
Jed Lowrie,38,1390,Maj-AL,Oakland,50,184,167,14,30,5,0,3,16,15,0,39,0,0,2,5,1,0,0.18,0.245,0.263,0.508,476704,0.18
Jordan Luplow,28,1332,Maj-NL,Arizona,83,234,205,26,36,5,0,11,28,25,1,60,3,0,1,5,5,1,0.176,0.274,0.361,0.634,656669,0.176
Gavin Lux,24,1321,Maj-NL,Los Angeles,133,484,434,66,119,21,7,6,43,47,0,100,0,0,3,4,7,2,0.274,0.343,0.396,0.739,666158,0.274
Dixon Machado,30,1393,Maj-NL,San Francisco,5,17,15,1,3,0,0,0,0,1,0,5,1,0,0,0,0,0,0.2,0.294,0.2,0.494,553988,0.2
Manny Machado,29,1313,Maj-NL,San Diego,162,696,626,104,185,40,1,36,109,67,10,150,1,0,2,12,9,1,0.296,0.364,0.535,0.899,592518,0.296
Vimael Mach\xc3\xadn,28,1335,Maj-AL,Oakland,73,253,223,26,49,12,0,1,13,25,0,47,2,0,3,6,1,1,0.22,0.3,0.287,0.587,605353,0.22
David MacKinnon,27,1371,Maj-AL,"Los Angeles,Oakland",22,57,50,2,7,0,0,0,6,6,0,17,0,0,1,2,0,0,0.14,0.228,0.14,0.368,676950,0.14
Nick Madrigal,25,1357,Maj-NL,Chicago,59,228,209,19,52,7,0,0,7,14,0,27,3,2,0,6,3,1,0.249,0.305,0.282,0.588,663611,0.249
Bligh Madris,26,1369,Maj-NL,Pittsburgh,39,123,113,10,20,7,0,1,7,10,0,31,0,0,0,0,2,1,0.177,0.244,0.265,0.509,676632,0.177
Luke Maile,31,1318,Maj-AL,Cleveland,80,210,184,19,41,10,0,3,17,20,0,54,3,0,3,6,0,0,0.223,0.305,0.326,0.631,571912,0.223
Mart\xc3\xadn Maldonado,35,1300,Maj-AL,Houston,124,412,373,42,70,13,0,15,47,24,0,127,9,4,2,6,0,0,0.188,0.252,0.343,0.596,455117,0.188
Trey Mancini,30,1300,Maj-AL,"Baltimore,Houston",151,611,540,56,125,23,1,18,64,54,2,143,11,0,6,12,0,0,0.231,0.311,0.378,0.689,641820,0.231
Tucupita Marcano,22,1331,Maj-NL,Pittsburgh,49,177,160,18,33,6,2,2,13,10,0,44,1,5,1,1,2,1,0.206,0.256,0.306,0.562,672779,0.206
Manuel Margot,27,1328,Maj-AL,Tampa Bay,91,372,344,36,93,18,2,4,47,25,1,69,2,0,1,8,7,4,0.27,0.323,0.369,0.692,622534,0.27
Jake Marisnick,31,1405,Maj-NL,Pittsburgh,31,82,77,9,18,6,0,2,6,4,1,24,0,1,0,2,2,1,0.234,0.272,0.39,0.661,545350,0.234
Deven Marrero,31,1356,Maj-NL,New York,5,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,571918,0.0
Brandon Marsh,24,1300,"Maj-AL,Maj-NL","Los Angeles,Philadelphia",149,506,463,54,111,21,4,13,57,32,1,175,4,4,3,5,11,4,0.24,0.293,0.387,0.679,669016,0.24
Ketel Marte,28,1338,Maj-NL,Arizona,137,558,492,68,118,42,2,12,52,55,3,101,6,0,5,12,5,1,0.24,0.321,0.407,0.727,606466,0.24
Starling Marte,33,1327,Maj-NL,New York,121,518,478,76,138,24,5,16,63,27,0,98,13,0,0,19,20,9,0.289,0.344,0.46,0.804,516782,0.289
Richie Martin,27,1425,Maj-AL,Baltimore,13,33,30,4,5,0,2,0,3,3,0,10,0,0,0,0,3,1,0.167,0.242,0.3,0.542,621006,0.167
J.D. Martinez,34,1331,Maj-AL,Boston,139,596,533,76,146,43,1,16,62,52,1,145,5,0,5,20,0,0,0.274,0.341,0.448,0.79,502110,0.274
Michael Massey,24,1331,Maj-AL,Kansas City,52,194,173,16,42,9,1,4,17,9,0,46,8,2,2,1,3,0,0.243,0.307,0.376,0.683,686681,0.243
Miles Mastrobuoni,26,1334,Maj-AL,Tampa Bay,8,17,16,1,3,0,0,0,0,1,0,6,0,0,0,0,1,0,0.188,0.235,0.188,0.423,670156,0.188
Jorge Mateo,27,1331,Maj-AL,Baltimore,150,533,494,63,109,25,7,13,50,27,0,147,5,3,2,8,35,9,0.221,0.267,0.379,0.646,622761,0.221
Mark Mathias,27,1331,"Maj-AL,Maj-NL","Milwaukee,Texas",30,91,81,13,20,3,0,6,20,9,0,30,0,0,1,0,3,0,0.247,0.319,0.506,0.825,664029,0.247
J.J. Matijevic,26,1357,Maj-AL,Houston,32,71,67,7,14,2,0,2,5,2,0,25,2,0,0,1,1,0,0.209,0.254,0.328,0.582,656695,0.209
Nick Maton,25,1307,Maj-NL,Philadelphia,35,86,73,13,18,2,1,5,17,10,0,29,1,0,2,0,0,0,0.247,0.337,0.507,0.844,665155,0.247
Jack Mayfield,31,1441,Maj-AL,Los Angeles,23,74,70,8,13,1,1,1,6,3,0,17,1,0,0,1,1,0,0.186,0.23,0.271,0.501,608686,0.186
Nomar Mazara,27,1378,Maj-NL,San Diego,54,171,159,16,42,8,0,2,18,10,0,40,2,0,0,3,0,0,0.264,0.316,0.352,0.668,608577,0.264
Patrick Mazeika,28,1394,Maj-NL,New York,24,72,68,4,13,4,0,1,6,2,0,9,0,2,0,0,0,0,0.191,0.214,0.294,0.508,664850,0.191
James McCann,32,1331,Maj-NL,New York,61,191,174,19,34,6,0,3,18,11,0,46,4,0,2,5,3,0,0.195,0.257,0.282,0.538,543510,0.195
Jake McCarthy,24,1331,Maj-NL,Arizona,99,354,321,53,91,16,3,8,43,23,0,76,6,3,1,3,23,3,0.283,0.342,0.427,0.769,664983,0.283
Chas McCormick,27,1300,Maj-AL,Houston,131,453,398,52,97,12,2,16,47,51,0,121,2,1,1,5,4,3,0.244,0.332,0.405,0.736,676801,0.244
Andrew McCutchen,35,1333,Maj-NL,Milwaukee,134,580,515,66,122,25,0,17,69,57,1,124,4,0,4,10,8,6,0.237,0.316,0.384,0.7,457705,0.237
Mickey McDonald,27,1492,Maj-AL,Oakland,4,6,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0.0,0.333,0.0,0.333,676782,0.0
Reese McGuire,27,1331,Maj-AL,"Boston,Chicago",89,274,249,25,67,14,1,3,22,12,0,56,3,6,3,6,1,0,0.269,0.307,0.369,0.677,624512,0.269
Ryan McKenna,25,1331,Maj-AL,Baltimore,104,172,156,23,37,10,0,2,11,11,1,55,2,2,1,3,2,1,0.237,0.294,0.34,0.634,663630,0.237
Billy McKinney,27,1481,Maj-AL,Oakland,23,57,52,3,5,1,0,1,4,4,1,16,0,0,1,0,0,0,0.096,0.158,0.173,0.331,641856,0.096
Zach McKinstry,27,1331,Maj-NL,"Chicago,Los Angeles",57,185,166,21,33,6,3,5,14,16,0,52,1,2,0,0,7,0,0.199,0.273,0.361,0.635,656716,0.199
Ryan McMahon,27,1331,Maj-NL,Colorado,153,597,529,67,130,23,3,20,67,60,0,158,5,0,3,7,7,3,0.246,0.327,0.414,0.741,641857,0.246
Jeff McNeil,30,1327,Maj-NL,New York,151,600,544,74,176,40,1,9,64,40,1,62,11,0,5,6,4,0,0.324,0.378,0.45,0.829,643446,0.324
Austin Meadows,27,1443,Maj-AL,Detroit,36,147,128,9,32,6,2,0,11,16,0,17,3,0,0,2,0,1,0.25,0.347,0.328,0.675,640457,0.25
Francisco Mejia,26,1328,Maj-AL,Tampa Bay,94,302,292,32,70,22,0,6,31,7,0,67,2,0,1,6,0,0,0.24,0.262,0.377,0.638,642336,0.24
MJ Melendez,23,1331,Maj-AL,Kansas City,129,534,460,57,100,21,3,18,62,66,1,131,1,0,7,2,2,3,0.217,0.313,0.393,0.706,669004,0.217
Danny Mendick,28,1436,Maj-AL,Chicago,31,106,97,22,28,4,1,3,15,7,0,23,1,1,0,2,1,0,0.289,0.343,0.443,0.786,664901,0.289
Joey Meneses,30,1331,Maj-NL,Washington,56,240,222,33,72,14,0,13,34,15,2,52,1,0,2,13,1,0,0.324,0.367,0.563,0.93,608841,0.324
\xc3\x93scar Mercado,27,1419,"Maj-AL,Maj-NL","Cleveland,Philadelphia",55,128,121,17,25,6,1,4,16,5,0,29,1,0,1,4,2,2,0.207,0.242,0.372,0.614,640458,0.207
Yerm\xc3\xadn Mercedes,29,1367,Maj-NL,San Francisco,31,83,73,9,17,5,0,1,8,9,0,17,1,0,0,1,0,0,0.233,0.325,0.342,0.668,606213,0.233
Whit Merrifield,33,1328,Maj-AL,"Kansas City,Toronto",141,556,509,70,127,28,1,11,58,38,0,85,1,0,8,12,16,5,0.25,0.299,0.373,0.672,593160,0.25
Jake Meyers,26,1323,Maj-AL,Houston,53,162,152,13,34,6,2,1,15,7,0,56,2,0,1,1,2,1,0.224,0.265,0.309,0.575,676694,0.224
Brad Miller,32,1366,Maj-AL,Texas,81,241,222,20,47,3,0,7,32,18,0,70,0,0,1,3,4,2,0.212,0.27,0.32,0.59,543543,0.212
Owen Miller,25,1318,Maj-AL,Cleveland,135,483,433,53,104,26,1,6,51,33,1,97,8,0,9,9,2,0,0.24,0.3,0.346,0.647,680911,0.24
Jos\xc3\xa9 Miranda,24,1331,Maj-AL,Minnesota,125,483,444,45,119,25,0,15,66,28,0,91,10,0,1,19,1,1,0.268,0.325,0.426,0.751,669304,0.268
Calvin Mitchell,23,1331,Maj-NL,Pittsburgh,69,232,212,21,48,11,0,5,17,18,0,52,0,1,1,3,3,1,0.226,0.286,0.349,0.635,668751,0.226
Garrett Mitchell,23,1331,Maj-NL,Milwaukee,28,68,61,9,19,3,0,2,9,6,0,28,0,1,0,0,8,0,0.311,0.373,0.459,0.832,669003,0.311
Yadier Molina,39,1328,Maj-NL,St. Louis,80,278,270,19,57,8,0,5,24,5,0,42,2,0,1,10,2,0,0.211,0.23,0.296,0.527,425877,0.211
Yo\xc3\xa1n Moncada,27,1331,Maj-AL,Chicago,104,433,397,41,84,18,1,12,51,32,2,114,2,1,1,5,2,0,0.212,0.273,0.353,0.626,660162,0.212
Adalberto Mondes\xc3\xad,26,1493,Maj-AL,Kansas City,15,54,50,3,7,0,0,0,3,4,0,20,0,0,0,2,5,0,0.14,0.204,0.14,0.344,609275,0.14
Nate Mondou,27,1332,Maj-AL,Oakland,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.333,0.0,0.333,670148,0.0
Mickey Moniak,24,1338,"Maj-AL,Maj-NL","Los Angeles,Philadelphia",37,112,106,13,18,3,1,3,8,4,0,44,1,1,0,0,1,0,0.17,0.207,0.302,0.509,666160,0.17
Elehuris Montero,23,1331,Maj-NL,Colorado,53,185,176,21,41,15,1,6,20,8,0,60,1,0,0,4,0,0,0.233,0.27,0.432,0.702,660707,0.233
Dylan Moore,29,1321,Maj-AL,Seattle,107,264,212,41,47,11,2,6,25,36,2,79,13,1,1,5,21,8,0.222,0.366,0.377,0.744,664238,0.222
Colin Moran,29,1362,Maj-NL,Cincinnati,42,128,109,11,23,3,0,5,23,16,0,30,0,0,3,4,0,0,0.211,0.305,0.376,0.681,592567,0.211
Christopher Morel,23,1331,Maj-NL,Chicago,113,425,379,55,89,19,4,16,47,38,0,137,3,3,2,6,10,7,0.235,0.308,0.433,0.741,666624,0.235
Gabriel Moreno,22,1331,Maj-AL,Toronto,25,73,69,10,22,1,0,1,7,4,0,8,0,0,0,2,0,0,0.319,0.356,0.377,0.733,672515,0.319
Taylor Motter,32,1467,Maj-NL,Cincinnati,2,6,6,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.167,0.167,0.167,0.333,600301,0.167
Ryan Mountcastle,25,1331,Maj-AL,Baltimore,145,609,555,62,139,28,1,22,85,43,1,154,4,0,7,12,4,1,0.25,0.305,0.423,0.729,663624,0.25
Mike Moustakas,33,1374,Maj-NL,Cincinnati,78,285,252,30,54,12,0,7,25,24,0,75,6,0,3,8,2,0,0.214,0.295,0.345,0.64,519058,0.214
Cedric Mullins,27,1331,Maj-AL,Baltimore,156,672,608,89,157,32,4,16,64,47,2,126,9,1,5,4,34,10,0.258,0.318,0.403,0.721,656775,0.258
Max Muncy,31,1321,Maj-NL,Los Angeles,140,581,478,71,95,23,1,22,71,92,1,147,5,0,6,2,2,0,0.199,0.33,0.389,0.72,571970,0.199
Yairo Mu\xc3\xb1oz,27,1341,Maj-NL,Philadelphia,29,60,57,7,12,2,0,3,7,3,0,10,0,0,0,0,1,0,0.211,0.25,0.404,0.654,622168,0.211
Sean Murphy,27,1331,Maj-AL,Oakland,148,612,537,67,134,37,2,18,66,56,2,124,13,0,5,14,1,0,0.25,0.332,0.426,0.759,669221,0.25
Tom Murphy,31,1483,Maj-AL,Seattle,14,42,33,9,10,2,0,1,1,8,0,13,0,0,0,1,0,0,0.303,0.439,0.455,0.894,608596,0.303
S\xc3\xadmon Muzziotti,23,1499,Maj-NL,Philadelphia,9,9,7,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0.143,0.25,0.143,0.393,665922,0.143
Wil Myers,31,1313,Maj-NL,San Diego,86,316,290,30,71,15,0,8,42,22,1,99,1,0,3,8,2,1,0.245,0.297,0.379,0.677,571976,0.245
Tyler Naquin,31,1331,Maj-NL,"Cincinnati,New York",105,334,310,47,71,19,4,11,46,19,2,93,4,1,0,3,4,2,0.229,0.282,0.423,0.705,571980,0.229
Omar Narv\xc3\xa1ez,30,1332,Maj-NL,Milwaukee,84,296,262,21,54,12,1,4,23,29,1,57,3,1,1,4,0,0,0.206,0.292,0.305,0.597,553882,0.206
Bo Naylor,22,1331,Maj-AL,Cleveland,5,8,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,666310,0.0
Josh Naylor,25,1318,Maj-AL,Cleveland,129,529,480,49,121,29,0,21,82,38,4,86,6,0,5,15,6,1,0.252,0.312,0.444,0.756,647304,0.252
Sheldon Neuse,27,1345,Maj-AL,Oakland,89,293,271,25,58,4,2,4,26,20,0,80,2,0,0,5,6,1,0.214,0.273,0.288,0.561,641914,0.214
Tyler Nevin,25,1331,Maj-AL,Baltimore,58,184,157,17,31,4,0,2,16,20,0,46,4,0,3,4,0,0,0.197,0.299,0.261,0.56,663527,0.197
Kevin Newman,28,1331,Maj-NL,Pittsburgh,78,309,288,31,79,18,2,2,24,16,0,48,2,2,1,6,8,2,0.274,0.316,0.372,0.687,621028,0.274
Tom\xc3\xa1s Nido,28,1327,Maj-NL,New York,101,322,292,31,69,15,0,3,28,15,0,80,1,12,2,15,0,0,0.236,0.274,0.318,0.593,621512,0.236
Brandon Nimmo,29,1327,Maj-NL,New York,154,686,592,102,163,30,8,16,65,72,0,117,16,3,3,9,3,2,0.275,0.367,0.434,0.802,607043,0.275
Austin Nola,32,1313,Maj-NL,San Diego,122,443,387,43,96,17,0,4,45,37,1,70,6,3,10,5,2,1,0.248,0.316,0.323,0.639,543592,0.248
Lars Nootbaar,24,1328,Maj-NL,St. Louis,110,355,296,53,68,17,3,14,40,53,1,73,1,0,5,3,4,1,0.23,0.344,0.449,0.793,663457,0.23
Dom Nu\xc3\xb1ez,27,1379,Maj-NL,Colorado,14,41,33,3,4,1,0,0,2,6,0,10,0,0,2,0,0,0,0.121,0.244,0.152,0.395,624513,0.121
Ryan O\'Hearn,28,1332,Maj-AL,Kansas City,66,145,134,14,32,6,1,1,16,8,0,35,2,0,1,2,0,0,0.239,0.29,0.321,0.611,656811,0.239
Logan O\'Hoppe,22,1331,Maj-AL,Los Angeles,5,16,14,1,4,0,0,0,2,2,0,3,0,0,0,0,0,0,0.286,0.375,0.286,0.661,681351,0.286
Brian O\'Keefe,28,1334,Maj-AL,Seattle,2,4,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0.333,0.5,0.333,0.833,657247,0.333
Tyler O\'Neill,27,1350,Maj-NL,St. Louis,96,383,334,56,76,11,1,14,58,38,0,103,4,0,7,9,14,4,0.228,0.308,0.392,0.7,641933,0.228
Rougned Odor,28,1331,Maj-AL,Baltimore,133,472,426,49,88,19,3,13,53,32,1,109,10,0,4,9,6,1,0.207,0.275,0.357,0.632,596059,0.207
Shohei Ohtani,27,1331,Maj-AL,Los Angeles,157,666,586,90,160,30,6,34,95,72,14,161,5,0,3,6,11,9,0.273,0.356,0.519,0.875,660271,0.273
Chris Okey,27,1433,Maj-NL,Cincinnati,7,13,12,3,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0.167,0.231,0.167,0.397,608360,0.167
Edward Olivares,26,1331,Maj-AL,Kansas City,53,174,161,24,46,8,0,4,15,10,0,36,2,0,1,1,2,3,0.286,0.333,0.41,0.743,658668,0.286
Matt Olson,28,1321,Maj-NL,Atlanta,166,716,628,90,152,44,0,36,108,80,6,174,4,0,4,13,0,0,0.242,0.33,0.484,0.814,621566,0.242
Rafael Ortega,31,1353,Maj-NL,Chicago,118,371,316,35,76,14,1,7,35,44,2,74,2,1,7,10,12,7,0.241,0.331,0.358,0.688,542364,0.241
James Outman,25,1393,Maj-NL,Los Angeles,4,16,13,6,6,2,0,1,3,2,0,7,1,0,0,0,0,0,0.462,0.563,0.846,1.409,681546,0.462
Chris Owings,30,1456,Maj-AL,Baltimore,26,68,56,6,6,2,0,0,0,10,0,24,1,1,0,3,1,0,0.107,0.254,0.143,0.397,572008,0.107
Marcell Ozuna,31,1322,Maj-NL,Atlanta,127,515,478,56,106,19,0,23,56,31,0,126,2,0,4,12,2,1,0.222,0.27,0.406,0.676,542303,0.222
Cristian Pache,23,1331,Maj-AL,Oakland,91,260,241,18,40,5,2,3,18,15,0,70,1,3,0,5,2,2,0.166,0.218,0.241,0.459,665506,0.166
Kevin Padlo,25,1376,"Maj-AL,Maj-NL","Pittsburgh,San Francisco,Seattle",13,34,33,0,4,1,0,0,3,1,0,10,0,0,0,2,0,0,0.121,0.147,0.152,0.299,656821,0.121
Jermaine Palacios,25,1331,Maj-AL,Minnesota,30,77,70,8,10,0,0,2,6,4,0,27,0,1,2,2,0,0,0.143,0.184,0.229,0.413,650339,0.143
Joshua Palacios,26,1331,Maj-NL,Washington,29,49,47,8,10,2,0,0,2,1,0,15,1,0,0,0,1,0,0.213,0.245,0.255,0.5,641943,0.213
Richie Palacios,25,1346,Maj-AL,Cleveland,54,123,112,7,26,6,0,0,10,9,1,20,1,0,1,2,2,0,0.232,0.293,0.286,0.578,680700,0.232
Michael Papierski,26,1376,Maj-NL,"Cincinnati,San Francisco",39,103,91,7,13,1,0,1,4,10,0,26,0,2,0,4,0,0,0.143,0.228,0.187,0.415,657709,0.143
Isaac Paredes,23,1328,Maj-AL,Tampa Bay,113,385,334,48,70,16,0,20,45,45,0,67,4,0,2,12,0,1,0.21,0.309,0.437,0.746,670623,0.21
