Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
Aramis Garcia,28,1769,Maj-AL,Oakland,32,94,88,8,18,1,0,3,7,1,0,28,3,2,0,4,0,0,0.205,0.239,0.318,0.557,605244,0.205
Avisa\xc3\xadl Garc\xc3\xada,30,1689,Maj-NL,Milwaukee,138,531,476,70,123,18,0,29,86,38,5,129,12,0,5,12,8,4,0.258,0.326,0.479,0.805,541645,0.258
Jarl\xc3\xadn Garc\xc3\xada,28,1727,Maj-NL,San Francisco,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,606424,0.0
Leury Garc\xc3\xada,30,1689,Maj-AL,Chicago,130,490,430,63,114,23,4,6,58,42,0,104,4,9,5,12,6,2,0.265,0.333,0.379,0.712,544725,0.265
Luis Garc\xc3\xada Jr.,21,1702,Maj-NL,Washington,70,247,236,29,57,18,2,6,22,11,1,43,0,0,0,8,0,2,0.242,0.275,0.411,0.686,671277,0.242
Luis Garcia,24,1672,Maj-AL,Houston,4,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,677651,0.0
Robel Garc\xc3\xada,28,1730,Maj-AL,Houston,46,117,106,8,16,3,0,1,8,8,0,42,1,1,1,2,0,0,0.151,0.216,0.208,0.423,596825,0.151
Rony Garc\xc3\xada,23,1823,Maj-AL,Detroit,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,665621,0.0
Brett Gardner,37,1696,Maj-AL,New York,141,464,390,47,86,16,4,10,39,60,0,103,3,5,6,3,4,0,0.221,0.325,0.359,0.684,458731,0.221
Kyle Garlick,29,1815,Maj-AL,Minnesota,36,107,99,17,23,8,0,5,10,6,0,32,1,0,1,2,1,0,0.232,0.28,0.465,0.745,664247,0.232
Dustin Garneau,33,1698,Maj-AL,Detroit,20,68,62,9,13,5,0,6,11,3,0,18,1,0,2,2,0,0,0.21,0.25,0.581,0.831,572863,0.21
Braxton Garrett,23,1746,Maj-NL,Miami,8,11,11,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0.182,0.182,0.182,0.364,666129,0.182
Mitch Garver,30,1699,Maj-AL,Minnesota,68,243,207,29,53,15,0,13,34,31,0,71,3,0,2,4,1,1,0.256,0.358,0.517,0.875,641598,0.256
Kevin Gausman,30,1692,Maj-NL,San Francisco,32,64,56,6,10,0,0,0,4,2,0,33,0,5,1,0,0,0,0.179,0.203,0.179,0.382,592332,0.179
Domingo Germ\xc3\xa1n,28,1762,Maj-AL,New York,2,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,593334,0.0
Trent Giambrone,27,1698,Maj-NL,Chicago,5,13,13,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0.154,0.154,0.154,0.308,623508,0.154
Kyle Gibson,33,1701,"Maj-AL,Maj-NL","Philadelphia,Texas",13,30,29,3,4,0,0,1,2,0,0,10,0,1,0,0,0,0,0.138,0.138,0.241,0.379,502043,0.138
Tyler Gilbert,27,1726,Maj-NL,Arizona,5,11,9,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0.0,0.0,0.0,0.0,656457,0.0
Andr\xc3\xa9s Gim\xc3\xa9nez,22,1698,Maj-AL,Cleveland,68,210,188,23,41,10,0,5,16,11,0,54,7,1,3,1,11,0,0.218,0.282,0.351,0.633,665926,0.218
Lucas Giolito,26,1770,Maj-AL,Chicago,2,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,0.25,0.25,0.5,608337,0.25
Chris Gittens,27,1769,Maj-AL,New York,16,44,36,1,4,0,0,1,5,7,0,13,0,0,1,0,0,0,0.111,0.25,0.194,0.444,656467,0.111
Tyler Glasnow,27,1883,Maj-AL,Tampa Bay,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,607192,0.0
Zack Godley,31,1856,Maj-NL,Milwaukee,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,643327,
Jos\xc3\xa9 Godoy,26,1806,Maj-AL,Seattle,16,40,37,2,6,1,0,0,3,3,0,14,0,0,0,2,0,0,0.162,0.225,0.189,0.414,608422,0.162
Paul Goldschmidt,33,1695,Maj-NL,St. Louis,159,684,606,102,178,36,2,31,99,69,2,137,4,0,5,13,12,0,0.294,0.367,0.513,0.88,502671,0.294
Austin Gomber,27,1737,Maj-NL,Colorado,20,42,32,0,3,0,0,0,1,1,0,13,0,9,0,1,0,0,0.094,0.121,0.094,0.215,596295,0.094
Yan Gomes,33,1698,"Maj-AL,Maj-NL","Oakland,Washington",102,375,349,49,88,15,1,14,52,19,3,78,6,0,1,15,0,0,0.252,0.301,0.421,0.723,543228,0.252
Tony Gonsolin,27,1685,Maj-NL,Los Angeles,17,20,18,2,4,1,0,0,0,1,0,8,0,1,0,0,0,0,0.222,0.263,0.278,0.541,664062,0.222
Marco Gonzales,29,1727,Maj-AL,Seattle,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,594835,0.0
Chi Chi Gonz\xc3\xa1lez,29,1729,Maj-NL,Colorado,19,34,31,3,5,1,0,0,1,1,0,16,0,2,0,0,0,0,0.161,0.188,0.194,0.381,592346,0.161
Erik Gonz\xc3\xa1lez,29,1792,Maj-NL,Pittsburgh,71,229,220,17,51,7,1,2,21,8,0,40,0,0,1,4,2,2,0.232,0.258,0.3,0.558,570481,0.232
Luis Gonz\xc3\xa1lez,25,1796,Maj-AL,Chicago,6,11,8,2,2,2,0,0,0,3,0,2,0,0,0,1,0,0,0.25,0.455,0.5,0.955,670768,0.25
Marwin Gonz\xc3\xa1lez,32,1668,Maj-AL,"Boston,Houston",95,311,280,30,56,14,0,5,30,20,0,80,9,1,1,8,3,2,0.2,0.274,0.304,0.578,503556,0.2
Romy Gonzalez,24,1712,Maj-AL,Chicago,10,33,32,4,8,3,0,0,2,1,0,11,0,0,0,1,0,0,0.25,0.273,0.344,0.616,663853,0.25
Niko Goodrum,29,1698,Maj-AL,Detroit,90,325,290,39,62,11,2,9,33,29,0,107,4,0,2,6,14,5,0.214,0.292,0.359,0.651,592348,0.214
Brian Goodwin,30,1708,Maj-AL,Chicago,72,271,235,33,52,10,1,8,29,33,0,58,1,1,1,2,1,0,0.221,0.319,0.374,0.693,571718,0.221
Nick Gordon,25,1698,Maj-AL,Minnesota,73,216,200,19,48,9,1,4,23,12,0,55,3,0,1,7,10,1,0.24,0.292,0.355,0.647,624503,0.24
Phil Gosselin,32,1698,Maj-AL,Los Angeles,104,373,345,40,90,14,0,7,47,24,0,81,3,0,1,3,4,2,0.261,0.314,0.362,0.676,594838,0.261
Ashton Goudeau,28,1698,Maj-NL,Colorado,6,6,6,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.167,0.167,0.167,0.333,623485,0.167
Yasmani Grandal,32,1689,Maj-AL,Chicago,97,393,293,61,69,9,0,24,66,89,0,85,4,1,6,17,0,0,0.235,0.413,0.512,0.925,518735,0.235
Brusdar Graterol,22,1680,Maj-NL,Los Angeles,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,660813,0.0
Kendall Graveman,30,1670,Maj-AL,Houston,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,608665,0.0
Jon Gray,29,1700,Maj-NL,Colorado,29,50,47,2,5,0,0,0,3,0,0,32,0,3,0,0,0,0,0.106,0.106,0.106,0.213,592351,0.106
Josiah Gray,23,1699,Maj-NL,"Los Angeles,Washington",14,24,22,0,1,0,0,0,0,1,0,12,0,1,0,0,0,0,0.045,0.087,0.045,0.132,680686,0.045
Sonny Gray,31,1707,Maj-NL,Cincinnati,24,43,41,4,6,0,0,0,0,1,0,10,0,1,0,1,0,0,0.146,0.167,0.146,0.313,543243,0.146
Didi Gregorius,31,1698,Maj-NL,Philadelphia,103,408,368,35,77,16,2,13,54,25,1,67,8,0,7,8,3,0,0.209,0.27,0.37,0.639,544369,0.209
Grayson Greiner,28,1737,Maj-AL,Detroit,31,82,72,7,17,4,0,1,7,9,0,31,0,1,0,0,0,0,0.236,0.321,0.333,0.654,606988,0.236
Zack Greinke,37,1670,Maj-AL,Houston,3,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.4,0.4,0.8,425844,0.4
Randal Grichuk,29,1698,Maj-AL,Toronto,149,545,511,59,123,25,1,22,81,27,0,114,3,0,4,17,0,3,0.241,0.281,0.423,0.703,545341,0.241
Trent Grisham,24,1698,Maj-NL,San Diego,131,527,462,61,112,28,3,15,62,54,2,119,6,1,4,10,13,5,0.242,0.327,0.413,0.74,663757,0.242
Robbie Grossman,31,1699,Maj-AL,Detroit,156,671,557,88,133,23,3,23,67,98,3,155,8,2,6,8,20,5,0.239,0.357,0.415,0.772,543257,0.239
Robert Gsellman,27,1810,Maj-NL,New York,5,6,5,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.167,0.0,0.167,607229,0.0
Javy Guerra,35,1748,Maj-NL,Washington,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,457915,0.0
Javy Guerra,25,1699,Maj-NL,San Diego,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,642770,
Junior Guerra,36,1723,Maj-AL,Los Angeles,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,448855,0.0
Vladimir Guerrero Jr.,22,1698,Maj-AL,Toronto,161,698,604,123,188,29,1,48,111,86,7,110,6,0,2,20,4,1,0.311,0.401,0.601,1.002,665489,0.311
Luis Guillorme,26,1698,Maj-NL,New York,69,156,132,13,35,3,0,1,5,23,2,23,0,1,0,2,0,2,0.265,0.374,0.311,0.685,641645,0.265
Lourdes Gurriel Jr.,27,1698,Maj-AL,Toronto,141,541,500,62,138,28,2,21,84,32,1,102,2,1,6,8,1,3,0.276,0.319,0.466,0.785,666971,0.276
Yuli Gurriel,37,1668,Maj-AL,Houston,159,671,591,91,188,32,0,16,91,64,6,78,4,0,12,17,3,1,0.318,0.382,0.453,0.835,493329,0.318
Taylor Gushue,27,1789,Maj-NL,Chicago,2,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,656494,0.0
Jandel Gustave,28,1698,Maj-NL,Milwaukee,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,594311,0.0
Kelvin Guti\xc3\xa9rrez,26,1698,Maj-AL,"Baltimore,Kansas City",85,295,272,23,63,8,3,3,20,19,0,76,4,0,0,4,0,1,0.232,0.292,0.316,0.608,642721,0.232
Vladimir Gutierrez,25,1706,Maj-NL,Cincinnati,21,42,33,3,3,0,0,0,1,2,0,14,0,7,0,0,0,0,0.091,0.143,0.091,0.234,661269,0.091
Ronald Guzm\xc3\xa1n,26,1872,Maj-AL,Texas,7,17,16,1,1,0,0,1,1,1,0,6,0,0,0,0,0,0,0.063,0.118,0.25,0.368,608597,0.063
Eric Haase,28,1698,Maj-AL,Detroit,98,381,351,48,81,12,1,22,61,26,0,119,2,0,2,11,2,0,0.231,0.286,0.459,0.745,606992,0.231
Jake Hager,28,1742,Maj-NL,"Arizona,New York",14,30,26,2,3,0,0,0,2,4,0,14,0,0,0,0,0,0,0.115,0.233,0.115,0.349,606993,0.115
Sam Haggerty,27,1831,Maj-AL,Seattle,35,94,86,15,16,3,0,2,5,6,0,28,1,1,0,1,5,1,0.186,0.247,0.291,0.538,664059,0.186
Billy Hamilton,30,1698,Maj-AL,Chicago,71,135,127,23,28,8,3,2,11,4,0,47,0,3,1,1,9,0,0.22,0.242,0.378,0.62,571740,0.22
J.D. Hammer,26,1755,Maj-NL,Philadelphia,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,670456,0.0
Garrett Hampson,26,1698,Maj-NL,Colorado,147,494,453,69,106,21,6,11,33,33,2,118,3,3,2,6,17,7,0.234,0.289,0.38,0.669,641658,0.234
Mitch Haniger,30,1698,Maj-AL,Seattle,157,691,620,110,157,23,2,39,100,54,2,169,9,0,8,12,1,0,0.253,0.318,0.485,0.804,571745,0.253
Ian Happ,26,1698,Maj-NL,Chicago,148,535,465,63,105,20,1,25,66,62,0,156,5,2,1,12,9,2,0.226,0.323,0.434,0.757,664023,0.226
J.A. Happ,38,1701,Maj-NL,St. Louis,9,15,14,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0.0,0.067,0.0,0.067,457918,0.0
Bryce Harper,28,1698,Maj-NL,Philadelphia,141,599,488,101,151,42,1,35,84,100,14,134,5,2,4,12,13,3,0.309,0.429,0.615,1.044,547180,0.309
Ryne Harper,32,1713,Maj-NL,Washington,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,607560,0.0
Josh Harrison,33,1700,"Maj-AL,Maj-NL","Oakland,Washington",138,558,505,58,141,33,2,8,60,31,0,75,18,0,3,9,9,5,0.279,0.341,0.4,0.741,543281,0.279
Monte Harrison,25,1774,Maj-NL,Miami,9,11,10,0,2,1,0,0,0,0,0,3,0,1,0,0,0,1,0.2,0.2,0.3,0.5,656509,0.2
Matt Harvey,32,1831,Maj-AL,Baltimore,3,6,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,518774,0.0
Adam Haseley,25,1871,Maj-NL,Philadelphia,9,21,21,2,4,1,0,0,0,0,0,4,0,0,0,0,0,0,0.19,0.19,0.238,0.429,656514,0.19
Ke\'Bryan Hayes,24,1704,Maj-NL,Pittsburgh,96,396,362,49,93,20,2,6,38,31,0,87,1,0,2,11,9,1,0.257,0.316,0.373,0.689,663647,0.257
Austin Hays,25,1698,Maj-AL,Baltimore,131,529,488,73,125,26,4,22,71,28,0,107,9,3,1,9,4,3,0.256,0.308,0.461,0.769,669720,0.256
Andrew Heaney,30,1738,Maj-AL,"Los Angeles,New York",2,4,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0.333,0.5,0.333,0.833,571760,0.333
Nick Heath,27,1790,Maj-NL,Arizona,20,39,35,3,5,1,0,0,1,4,1,15,0,0,0,0,0,2,0.143,0.231,0.171,0.402,670084,0.143
Austin Hedges,28,1698,Maj-AL,Cleveland,88,312,286,32,51,7,0,10,31,15,1,87,1,7,3,7,1,0,0.178,0.22,0.308,0.527,595978,0.178
Jonah Heim,26,1699,Maj-AL,Texas,82,285,265,22,52,13,0,10,32,15,0,58,1,1,3,8,3,1,0.196,0.239,0.358,0.598,641680,0.196
Scott Heineman,28,1796,Maj-NL,Cincinnati,19,34,30,5,3,0,0,2,3,3,0,15,1,0,0,1,0,0,0.1,0.206,0.3,0.506,595981,0.1
Heath Hembree,32,1861,Maj-NL,Cincinnati,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,592390,0.0
Kyle Hendricks,31,1702,Maj-NL,Chicago,30,61,52,3,6,1,0,0,1,2,0,26,0,7,0,0,0,0,0.115,0.148,0.135,0.283,543294,0.115
Liam Hendriks,32,1849,Maj-AL,Chicago,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,521230,
Ryan Hendrix,26,1834,Maj-NL,Cincinnati,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,641682,0.0
Payton Henry,24,1700,Maj-NL,Miami,5,16,15,0,4,1,0,0,0,1,0,5,0,0,0,1,0,0,0.267,0.313,0.333,0.646,668721,0.267
Sam Hentges,24,1803,Maj-AL,Cleveland,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,656529,0.0
Guillermo Heredia,30,1684,Maj-NL,Atlanta,122,351,308,46,67,26,0,5,26,32,3,81,10,0,1,5,0,0,0.218,0.311,0.351,0.661,628338,0.218
Michael Hermosillo,26,1724,Maj-NL,Chicago,16,38,36,5,7,2,0,3,7,1,0,12,1,0,0,3,0,0,0.194,0.237,0.5,0.737,641684,0.194
Carlos Hern\xc3\xa1ndez,24,1740,Maj-AL,Kansas City,1,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,672578,0.0
C\xc3\xa9sar Hern\xc3\xa1ndez,31,1689,Maj-AL,"Chicago,Cleveland",152,648,577,84,134,21,2,21,62,63,2,138,5,0,3,11,1,1,0.232,0.312,0.385,0.696,514917,0.232
Elieser Hern\xc3\xa1ndez,26,1702,Maj-NL,Miami,11,18,14,1,1,0,0,0,0,0,0,7,0,4,0,0,0,0,0.071,0.071,0.071,0.143,622694,0.071
Enrique Hern\xc3\xa1ndez,29,1679,Maj-AL,Boston,145,637,557,93,147,39,4,25,69,62,0,116,10,0,8,4,1,0,0.264,0.344,0.483,0.827,571771,0.264
Teoscar Hern\xc3\xa1ndez,28,1698,Maj-AL,Toronto,143,595,550,92,163,29,0,32,116,36,1,148,7,0,2,5,12,4,0.296,0.346,0.524,0.87,606192,0.296
Yadiel Hern\xc3\xa1ndez,33,1699,Maj-NL,Washington,112,289,264,33,72,8,1,9,32,22,1,59,1,0,2,11,3,0,0.273,0.329,0.413,0.742,628450,0.273
Yonny Hern\xc3\xa1ndez,23,1698,Maj-AL,Texas,43,166,143,15,31,5,0,0,6,17,0,32,4,1,1,2,11,2,0.217,0.315,0.252,0.567,660634,0.217
Od\xc3\xbabel Herrera,29,1698,Maj-NL,Philadelphia,124,492,450,59,117,27,2,13,51,29,0,77,6,1,5,6,6,1,0.26,0.31,0.416,0.726,546318,0.26
David Hess,27,1754,Maj-NL,Miami,3,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,605276,0.0
Jason Heyward,31,1720,Maj-NL,Chicago,104,353,323,35,69,15,2,8,30,27,1,68,3,0,0,4,5,1,0.214,0.28,0.347,0.627,518792,0.214
Aaron Hicks,31,1842,Maj-AL,New York,32,126,108,13,21,3,0,4,14,14,0,30,2,0,2,3,0,0,0.194,0.294,0.333,0.627,543305,0.194
John Hicks,31,1772,Maj-AL,Texas,10,31,31,6,8,1,0,4,7,0,0,8,0,0,0,1,0,0,0.258,0.258,0.677,0.935,543308,0.258
Kyle Higashioka,31,1696,Maj-AL,New York,68,213,195,20,35,10,0,10,29,17,0,61,0,0,1,4,0,0,0.179,0.244,0.385,0.629,543309,0.179
P.J. Higgins,28,1814,Maj-NL,Chicago,9,25,23,1,1,0,0,0,0,2,0,8,0,0,0,2,0,0,0.043,0.12,0.043,0.163,664731,0.043
Derek Hill,25,1713,Maj-AL,Detroit,49,150,139,19,36,3,3,3,14,10,0,42,1,0,0,2,6,3,0.259,0.313,0.388,0.702,656537,0.259
Rich Hill,41,1701,"Maj-AL,Maj-NL","New York,Tampa Bay",16,26,24,0,3,0,0,0,0,0,0,10,0,2,0,2,0,0,0.125,0.125,0.125,0.25,448179,0.125
Sam Hilliard,27,1698,Maj-NL,Colorado,81,238,214,32,46,7,2,14,34,23,3,87,1,0,0,0,5,0,0.215,0.294,0.463,0.757,656541,0.215
Keston Hiura,24,1700,Maj-NL,Milwaukee,61,197,173,16,29,9,1,4,19,14,0,77,7,2,1,6,3,0,0.168,0.256,0.301,0.557,669374,0.168
Nico Hoerner,24,1707,Maj-NL,Chicago,44,170,149,13,45,10,0,0,16,17,3,25,3,0,1,3,5,3,0.302,0.382,0.369,0.751,663538,0.302
Jeff Hoffman,28,1735,Maj-NL,Cincinnati,13,16,15,1,2,0,0,0,1,0,0,3,0,1,0,0,0,0,0.133,0.133,0.133,0.267,656546,0.133
Bryan Holaday,33,1734,Maj-NL,Arizona,13,34,31,2,6,2,0,0,1,1,0,15,2,0,0,0,0,0,0.194,0.265,0.258,0.523,592407,0.194
Jordan Holloway,25,1771,Maj-NL,Miami,8,10,10,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0.1,0.1,0.1,0.2,656548,0.1
Clay Holmes,28,1842,Maj-NL,Pittsburgh,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,605280,0.0
Brock Holt,33,1699,Maj-AL,Texas,76,260,235,21,49,13,1,2,23,23,0,49,1,0,1,5,5,1,0.209,0.281,0.298,0.579,571788,0.209
Rhys Hoskins,28,1737,Maj-NL,Philadelphia,107,443,389,64,96,29,0,27,71,47,0,108,5,0,2,7,3,2,0.247,0.334,0.53,0.864,656555,0.247
Eric Hosmer,31,1698,Maj-NL,San Diego,151,565,509,53,137,28,0,12,65,48,2,99,5,1,2,13,5,4,0.269,0.337,0.395,0.732,543333,0.269
Tanner Houck,25,1699,Maj-AL,Boston,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,656557,0.0
Adrian Houser,28,1702,Maj-NL,Milwaukee,25,46,42,2,3,0,0,2,2,2,0,30,0,2,0,0,0,0,0.071,0.114,0.214,0.328,605288,0.071
Spencer Howard,24,1767,Maj-NL,Philadelphia,5,7,6,0,2,1,0,0,0,0,0,3,0,1,0,0,0,0,0.333,0.333,0.5,0.833,675921,0.333
Jared Hoying,32,1804,Maj-AL,Toronto,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,592419,0.0
Dakota Hudson,26,1700,Maj-NL,St. Louis,2,4,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0.333,0.5,0.333,0.833,641712,0.333
Tommy Hunter,34,1836,Maj-NL,New York,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,488984,1.0
Scott Hurst,25,1857,Maj-NL,St. Louis,7,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,656568,0.0
Drew Hutchison,30,1723,Maj-AL,Detroit,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,571800,0.0
Andy Ib\xc3\xa1\xc3\xb1ez,28,1698,Maj-AL,Texas,76,272,253,31,70,15,2,7,25,15,0,35,2,1,1,6,0,0,0.277,0.321,0.435,0.756,628451,0.277
Jose Iglesias,31,1698,Maj-AL,"Boston,Los Angeles",137,511,483,65,131,27,2,9,48,21,0,75,6,0,1,10,5,2,0.271,0.309,0.391,0.701,578428,0.271
Ender Inciarte,30,1783,Maj-NL,Atlanta,52,89,79,11,17,2,0,2,10,7,0,22,0,2,1,1,1,0,0.215,0.276,0.316,0.592,542255,0.215
Jonathan India,24,1698,Maj-NL,Cincinnati,150,631,532,98,143,34,2,21,69,71,1,141,23,1,4,13,12,3,0.269,0.376,0.459,0.835,663697,0.269
Cole Irvin,27,1796,Maj-AL,Oakland,2,7,5,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0.2,0.2,0.2,0.4,608344,0.2
Kyle Isbel,24,1698,Maj-AL,Kansas City,28,83,76,16,21,5,2,1,7,7,0,23,0,0,0,0,2,0,0.276,0.337,0.434,0.772,664728,0.276
Alex Jackson,25,1698,Maj-NL,"Atlanta,Miami",52,151,131,13,18,4,0,3,12,13,1,73,7,0,0,0,0,0,0.137,0.252,0.237,0.488,656577,0.137
Andre Jackson,25,1698,Maj-NL,Los Angeles,3,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,656578,0.0
Jay Jackson,33,1777,Maj-NL,San Francisco,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,543351,0.0
Travis Jankowski,30,1698,Maj-NL,Philadelphia,76,157,131,24,33,6,2,1,10,22,4,29,1,2,0,1,5,0,0.252,0.364,0.351,0.715,608671,0.252
Danny Jansen,26,1698,Maj-AL,Toronto,70,205,184,32,41,13,0,11,28,17,0,44,3,1,0,4,0,0,0.223,0.299,0.473,0.772,643376,0.223
Kenley Jansen,33,1837,Maj-NL,Los Angeles,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,445276,0.0
Griffin Jax,26,1710,Maj-AL,Minnesota,2,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,643377,0.0
Jon Jay,36,1842,Maj-AL,Los Angeles,5,14,14,2,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0.357,0.357,0.357,0.714,445055,0.357
Ryan Jeffers,24,1698,Maj-AL,Minnesota,85,293,267,28,53,10,1,14,35,22,0,108,4,0,0,6,0,1,0.199,0.27,0.401,0.67,680777,0.199
Jake Jewell,28,1750,Maj-NL,Chicago,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,657228,0.0
Eloy Jim\xc3\xa9nez,24,1689,Maj-AL,Chicago,59,248,230,23,58,10,0,10,40,16,0,62,1,0,1,9,0,0,0.252,0.302,0.426,0.729,650391,0.252
Connor Joe,28,1728,Maj-NL,Colorado,63,211,179,23,51,9,0,8,35,26,0,41,3,0,3,1,0,0,0.285,0.379,0.469,0.848,656582,0.285
Daniel Johnson,25,1723,Maj-AL,Cleveland,30,81,77,9,17,0,0,4,5,4,0,27,0,0,0,0,1,0,0.221,0.259,0.377,0.636,669288,0.221
JaCoby Jones,29,1831,Maj-AL,Detroit,36,105,100,9,17,2,0,2,9,5,0,42,0,0,0,2,2,2,0.17,0.21,0.25,0.46,592444,0.17
Jahmai Jones,23,1699,Maj-AL,Baltimore,26,72,67,5,10,3,0,0,3,4,0,26,1,0,0,1,1,0,0.149,0.208,0.194,0.402,663330,0.149
Nate Jones,35,1822,Maj-NL,Los Angeles,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,518858,0.0
Taylor Jones,27,1733,Maj-AL,Houston,35,108,102,11,25,8,1,2,16,4,0,29,0,0,2,5,0,0,0.245,0.269,0.402,0.67,622100,0.245
Matt Joyce,36,1708,Maj-NL,Philadelphia,42,69,55,6,5,1,0,2,7,12,2,16,1,0,1,2,0,0,0.091,0.261,0.218,0.479,459964,0.091
Aaron Judge,29,1696,Maj-AL,New York,149,637,554,89,159,24,0,39,98,75,2,158,3,0,5,16,6,1,0.287,0.372,0.542,0.914,592450,0.287
Jakob Junis,28,1857,Maj-AL,Kansas City,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,596001,0.0
James Kaprielian,27,1766,Maj-AL,Oakland,2,4,3,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0.333,0.333,0.333,0.667,621076,0.333
Sean Kazmar Jr.,36,1849,Maj-NL,Atlanta,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,453527,0.0
Scott Kazmir,37,1709,Maj-NL,San Francisco,3,4,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,431148,0.0
Jarred Kelenic,21,1698,Maj-AL,Seattle,93,377,337,41,61,13,1,14,43,36,0,106,3,0,1,5,6,4,0.181,0.265,0.35,0.615,672284,0.181
Brad Keller,25,1742,Maj-AL,Kansas City,3,7,5,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0.0,0.0,0.0,0.0,641745,0.0
