Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
Brenton Doyle,26,602,Maj-NL,Colorado,149,603,542,82,141,24,4,23,72,46,1,153,3,4,8,13,30,5,0.26,0.317,0.446,0.764,686668,0.26
Logan Driscoll,26,600,Maj-AL,Tampa Bay,15,37,35,2,6,0,0,1,5,1,0,6,0,0,1,0,0,0,0.171,0.189,0.257,0.446,686482,0.171
Brandon Drury,31,600,Maj-AL,Los Angeles,97,360,325,28,55,7,0,4,15,27,0,81,5,0,3,13,1,0,0.169,0.242,0.228,0.469,592273,0.169
Mauricio Dubón,29,597,Maj-AL,Houston,139,433,407,45,110,25,0,4,47,16,0,55,2,3,5,6,3,2,0.27,0.298,0.361,0.659,643289,0.27
Matt Duffy,33,601,Maj-AL,Texas,4,10,7,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0.286,0.5,0.286,0.786,622110,0.286
Blake Dunn,25,600,Maj-NL,Cincinnati,19,29,26,8,4,1,0,1,1,2,0,11,1,0,0,1,2,0,0.154,0.241,0.308,0.549,694362,0.154
Oliver Dunn,26,709,Maj-NL,Milwaukee,41,104,95,11,21,2,2,1,7,6,0,40,2,1,0,1,3,0,0.221,0.282,0.316,0.597,686554,0.221
Ezequiel Duran,25,600,Maj-AL,Texas,92,285,268,26,66,11,0,3,20,14,0,63,2,0,1,6,1,2,0.246,0.288,0.321,0.609,677649,0.246
Jarren Duran,27,600,Maj-AL,Boston,160,732,668,110,190,48,14,20,74,54,1,159,6,1,3,6,34,7,0.284,0.342,0.488,0.83,680776,0.284
Adam Duvall,35,610,Maj-NL,Atlanta,104,330,303,29,55,10,0,11,30,21,0,99,5,0,1,6,0,0,0.182,0.245,0.323,0.569,594807,0.182
Tommy Edman,29,569,Maj-NL,Los Angeles,53,220,200,31,53,10,1,8,33,14,0,40,1,2,3,3,11,0,0.265,0.312,0.445,0.757,669242,0.265
Xavier Edwards,24,600,Maj-NL,Miami,70,303,265,39,87,12,5,1,26,33,1,52,0,1,4,0,31,4,0.328,0.397,0.423,0.82,669364,0.328
Duke Ellis,26,621,Maj-AL,"Chicago,New York",11,5,5,1,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0.2,0.2,0.2,0.4,668752,0.2
Jerar Encarnacion,26,600,Maj-NL,San Francisco,35,119,113,13,28,5,0,5,19,5,0,34,0,0,1,0,1,0,0.248,0.277,0.425,0.702,666464,0.248
Christian Encarnacion-Strand,24,745,Maj-NL,Cincinnati,29,123,116,13,22,6,0,2,16,4,0,35,1,0,2,4,0,0,0.19,0.22,0.293,0.513,687952,0.19
Santiago Espinal,29,601,Maj-NL,Cincinnati,118,391,357,32,88,12,0,9,45,24,1,54,2,4,4,7,11,1,0.246,0.295,0.356,0.65,669289,0.246
Thairo Estrada,28,631,Maj-NL,San Francisco,96,381,364,43,79,15,2,9,47,10,0,76,5,0,2,8,2,2,0.217,0.247,0.343,0.59,642731,0.217
Sandro Fabian,26,604,Maj-AL,Texas,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,660758,0.0
Stuart Fairchild,28,635,Maj-NL,Cincinnati,93,233,209,33,45,8,0,8,30,17,0,60,4,2,1,1,13,1,0.215,0.286,0.368,0.654,656413,0.215
Kyle Farmer,33,600,Maj-AL,Minnesota,107,242,215,26,46,13,1,5,25,19,1,49,6,0,2,6,3,5,0.214,0.293,0.353,0.647,571657,0.214
Hunter Feduccia,27,608,Maj-NL,Los Angeles,5,14,12,2,4,0,0,0,1,2,0,2,0,0,0,1,0,0,0.333,0.429,0.333,0.762,676439,0.333
Freddy Fermin,29,600,Maj-AL,Kansas City,111,368,339,40,92,14,0,6,36,23,1,66,2,1,3,10,2,0,0.271,0.319,0.366,0.685,666023,0.271
José Fermín,25,600,Maj-NL,St. Louis,45,79,71,7,11,1,1,0,4,7,0,11,1,0,0,3,2,1,0.155,0.241,0.197,0.438,665877,0.155
Tyler Fitzgerald,26,600,Maj-NL,San Francisco,96,341,314,53,88,19,2,15,34,22,0,108,4,0,1,2,17,4,0.28,0.334,0.497,0.831,666149,0.28
David Fletcher,30,758,Maj-NL,Atlanta,5,9,8,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0.25,0.222,0.25,0.472,664058,0.25
Dominic Fletcher,26,600,Maj-AL,Chicago,72,241,223,14,46,8,0,1,17,11,1,58,3,2,1,5,0,0,0.206,0.252,0.256,0.508,666150,0.206
Wilmer Flores,32,668,Maj-NL,San Francisco,71,242,214,19,44,12,0,4,26,20,1,33,3,0,5,5,0,0,0.206,0.277,0.318,0.595,527038,0.206
Estevan Florial,26,725,Maj-AL,Cleveland,36,111,98,11,17,6,2,3,11,11,0,41,1,1,0,2,2,1,0.173,0.264,0.367,0.631,664314,0.173
Mike Ford,31,724,Maj-NL,Cincinnati,17,62,60,2,9,0,1,1,4,2,0,15,0,0,0,1,0,0,0.15,0.177,0.233,0.411,645801,0.15
Nick Fortes,27,600,Maj-NL,Miami,110,335,308,28,70,16,0,4,29,11,0,41,4,7,5,6,0,1,0.227,0.259,0.318,0.577,663743,0.227
Justin Foscue,25,604,Maj-AL,Texas,15,44,42,3,2,1,0,0,1,2,0,18,0,0,0,0,0,0,0.048,0.091,0.071,0.162,679822,0.048
Jake Fraley,29,600,Maj-NL,Cincinnati,114,382,350,44,97,19,2,5,26,26,0,70,3,0,3,6,20,5,0.277,0.33,0.386,0.716,641584,0.277
Ty France,29,600,"Maj-AL,Maj-NL","Cincinnati,Seattle",140,535,479,46,112,24,0,13,51,38,0,114,13,0,5,16,1,1,0.234,0.305,0.365,0.67,664034,0.234
Adam Frazier,32,590,Maj-AL,Kansas City,105,297,265,36,54,10,1,4,22,22,0,60,7,3,0,0,3,0,0.204,0.282,0.294,0.577,624428,0.204
Kyle Freeland,31,767,Maj-NL,Colorado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,607536,
Freddie Freeman,34,569,Maj-NL,Los Angeles,160,693,594,87,166,35,3,26,102,81,9,107,10,0,8,13,10,2,0.279,0.371,0.48,0.851,518692,0.279
Tyler Freeman,25,617,Maj-AL,Cleveland,117,383,330,48,69,14,1,7,32,28,1,53,19,3,3,15,11,6,0.209,0.305,0.321,0.626,671289,0.209
Sal Frelick,24,596,Maj-NL,Milwaukee,148,535,486,68,127,23,4,3,33,39,0,79,4,2,1,8,18,3,0.261,0.321,0.344,0.664,686217,0.261
TJ Friedl,28,600,Maj-NL,Cincinnati,85,341,297,35,67,5,1,13,55,26,0,52,12,2,4,1,9,1,0.226,0.31,0.38,0.69,670770,0.226
David Fry,28,580,Maj-AL,Cleveland,132,423,363,48,96,19,1,16,59,44,4,95,9,1,4,14,5,1,0.264,0.355,0.455,0.809,681807,0.264
Joey Gallo,30,600,Maj-NL,Washington,76,260,223,24,36,9,0,10,27,32,0,102,4,0,1,1,3,1,0.161,0.277,0.336,0.613,608336,0.161
Ben Gamel,32,615,"Maj-AL,Maj-NL","Houston,New York",38,99,81,22,20,4,0,1,4,18,1,24,0,0,0,0,1,0,0.247,0.384,0.333,0.717,592325,0.247
Adolis García,31,601,Maj-AL,Texas,154,637,580,68,130,27,0,25,85,45,2,177,6,0,6,12,11,5,0.224,0.284,0.4,0.684,666969,0.224
Aramis Garcia,31,616,Maj-NL,Philadelphia,3,7,7,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0.0,0.0,0.0,0.0,605244,0.0
Avisaíl García,33,755,Maj-NL,Miami,18,51,50,4,12,1,0,2,2,1,0,13,0,0,0,4,0,0,0.24,0.255,0.38,0.635,541645,0.24
Luis García Jr.,24,600,Maj-NL,Washington,140,528,500,58,141,25,1,18,70,27,2,86,0,0,1,12,22,5,0.282,0.318,0.444,0.762,671277,0.282
Maikel Garcia,24,589,Maj-AL,Kansas City,163,649,597,85,140,27,5,7,59,43,0,108,0,4,5,7,40,2,0.235,0.284,0.332,0.615,672580,0.235
Stone Garrett,28,600,Maj-NL,Washington,2,6,5,2,3,1,0,1,3,1,0,0,0,0,0,0,0,0,0.6,0.667,1.4,2.067,656448,0.6
Mitch Garver,33,600,Maj-AL,Seattle,114,430,367,37,63,17,0,15,51,53,0,133,7,0,3,9,0,0,0.172,0.286,0.341,0.627,641598,0.172
Mickey Gasper,28,600,Maj-AL,Boston,13,23,18,1,0,0,0,0,0,4,0,8,1,0,0,1,0,0,0.0,0.217,0.0,0.217,681508,0.0
Zack Gelof,24,600,Maj-AL,Oakland,138,547,497,60,105,20,2,17,49,38,0,188,4,3,5,7,25,3,0.211,0.27,0.362,0.632,680869,0.211
Tyler Gentry,25,630,Maj-AL,Kansas City,3,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,694355,0.0
Andrés Giménez,25,580,Maj-AL,Cleveland,162,673,620,68,155,24,1,9,64,28,1,110,16,3,6,13,32,5,0.25,0.297,0.335,0.632,665926,0.25
Paul Goldschmidt,36,600,Maj-NL,St. Louis,154,654,599,70,147,33,1,22,65,47,2,173,2,0,2,20,11,0,0.245,0.302,0.414,0.716,502671,0.245
Yan Gomes,36,703,Maj-NL,Chicago,34,96,91,7,14,2,0,2,7,2,0,36,1,1,1,2,0,0,0.154,0.179,0.242,0.421,543228,0.154
Nick Gonzales,25,600,Maj-NL,Pittsburgh,94,387,359,42,97,19,3,7,49,18,1,74,5,1,4,8,5,3,0.27,0.311,0.398,0.709,693304,0.27
Romy Gonzalez,27,601,Maj-AL,Boston,88,214,197,25,52,9,1,6,29,12,0,58,1,0,4,5,11,3,0.264,0.304,0.411,0.715,663853,0.264
Hunter Goodman,24,601,Maj-NL,Colorado,70,224,211,24,40,9,0,13,36,8,0,64,3,0,2,5,1,1,0.19,0.228,0.417,0.645,696100,0.19
Niko Goodrum,32,739,Maj-AL,"Los Angeles,Tampa Bay",13,33,29,2,3,0,0,0,0,3,0,10,0,1,0,0,1,1,0.103,0.188,0.103,0.291,592348,0.103
Nick Gordon,28,657,Maj-NL,Miami,95,275,260,29,59,11,1,8,32,11,0,67,1,0,3,5,5,5,0.227,0.258,0.369,0.627,624503,0.227
Nolan Gorman,24,640,Maj-NL,St. Louis,107,402,365,42,74,15,0,19,50,34,1,151,1,0,2,2,6,1,0.203,0.271,0.4,0.671,669357,0.203
Yasmani Grandal,35,601,Maj-NL,Pittsburgh,72,243,215,26,49,10,0,9,27,24,0,46,0,3,1,7,1,0,0.228,0.304,0.4,0.704,518735,0.228
Tristan Gray,28,621,"Maj-AL,Maj-NL","Miami,Oakland",15,31,28,0,3,1,0,0,0,3,0,16,0,0,0,0,0,0,0.107,0.194,0.143,0.336,656484,0.107
Riley Greene,23,587,Maj-AL,Detroit,144,615,538,83,140,28,6,24,75,68,4,161,6,0,2,4,4,2,0.26,0.349,0.468,0.817,682985,0.26
Randal Grichuk,32,600,Maj-NL,Arizona,106,279,254,40,74,20,2,12,46,20,0,46,3,0,2,5,0,0,0.291,0.348,0.528,0.875,545341,0.291
Trent Grisham,27,600,Maj-AL,New York,76,209,179,21,34,8,0,9,31,22,1,57,4,1,2,5,1,1,0.19,0.29,0.385,0.675,663757,0.19
Vaughn Grissom,23,600,Maj-AL,Boston,31,114,105,10,20,3,0,0,6,7,0,24,1,0,1,3,2,0,0.19,0.246,0.219,0.465,687093,0.19
Robbie Grossman,34,601,Maj-AL,"Chicago,Kansas City,Texas",87,245,208,21,44,8,0,3,16,34,0,58,1,0,2,8,3,0,0.212,0.322,0.293,0.616,543257,0.212
Vladimir Guerrero Jr.,25,600,Maj-AL,Toronto,159,694,613,97,198,43,1,30,101,72,12,95,5,0,4,16,2,2,0.323,0.396,0.543,0.939,665489,0.323
Luis Guillorme,29,612,"Maj-AL,Maj-NL","Arizona,Atlanta,Los Angeles",77,187,161,14,33,9,1,0,10,23,0,36,0,1,2,7,4,2,0.205,0.301,0.273,0.574,641645,0.205
Lourdes Gurriel Jr.,30,600,Maj-NL,Arizona,133,553,513,72,143,22,2,18,75,29,1,101,6,0,5,16,7,1,0.279,0.322,0.435,0.757,666971,0.279
Yuli Gurriel,40,589,Maj-AL,Kansas City,24,89,75,11,17,4,0,0,6,12,0,16,0,0,2,2,1,0,0.227,0.326,0.28,0.606,493329,0.227
Eric Haase,31,600,Maj-NL,Milwaukee,30,69,66,10,18,1,0,5,14,3,0,28,0,0,0,0,0,0,0.273,0.304,0.515,0.819,606992,0.273
Sam Haggerty,30,738,Maj-AL,Seattle,8,16,15,1,1,0,0,0,1,1,0,4,0,0,0,0,1,0,0.067,0.125,0.067,0.192,664059,0.067
David Hamilton,26,632,Maj-AL,Boston,98,316,293,47,73,17,1,8,28,22,0,79,1,0,0,1,33,4,0.249,0.304,0.396,0.7,666152,0.249
Garrett Hampson,29,592,Maj-AL,Kansas City,115,235,216,17,52,13,1,0,19,15,0,59,0,2,2,3,7,2,0.241,0.288,0.31,0.598,641658,0.241
Mitch Haniger,33,600,Maj-AL,Seattle,121,423,380,42,79,12,0,12,44,40,0,126,2,0,1,10,0,0,0.208,0.286,0.334,0.62,571745,0.208
Ian Happ,29,600,Maj-NL,Chicago,153,657,569,89,138,34,2,25,86,80,1,168,6,0,2,7,13,2,0.243,0.341,0.441,0.782,664023,0.243
Bryce Harper,31,590,Maj-NL,Philadelphia,149,648,562,88,161,44,0,31,90,81,11,143,2,1,2,18,7,4,0.286,0.377,0.53,0.907,547180,0.286
Brett Harris,26,661,Maj-AL,Oakland,36,123,103,15,15,3,0,3,12,17,0,25,2,0,1,3,0,2,0.146,0.276,0.262,0.539,695391,0.146
Dustin Harris,24,600,Maj-AL,Texas,2,7,6,1,2,1,0,1,3,1,0,2,0,0,0,0,0,0,0.333,0.429,1.0,1.429,687957,0.333
Michael Harris II,23,597,Maj-NL,Atlanta,112,478,448,60,121,15,3,17,50,23,1,95,4,0,3,6,10,6,0.27,0.31,0.431,0.74,671739,0.27
Ke\'Bryan Hayes,27,643,Maj-NL,Pittsburgh,96,396,365,38,85,9,0,4,25,23,1,75,4,0,4,12,11,2,0.233,0.283,0.29,0.573,663647,0.233
Austin Hays,28,591,"Maj-AL,Maj-NL","Baltimore,Philadelphia",87,259,239,26,60,18,0,5,20,9,1,62,8,1,2,2,2,2,0.251,0.298,0.389,0.688,669720,0.251
Austin Hedges,31,581,Maj-AL,Cleveland,74,160,144,12,21,4,0,2,15,8,0,55,3,3,2,2,2,0,0.146,0.204,0.215,0.419,595978,0.146
Jonah Heim,29,600,Maj-AL,Texas,131,491,459,45,101,12,1,13,59,26,0,90,4,0,2,13,1,1,0.22,0.267,0.336,0.602,641680,0.22
Tyler Heineman,33,600,Maj-AL,"Boston,Toronto",7,16,12,2,1,0,0,0,0,3,0,6,1,0,0,0,0,0,0.083,0.313,0.083,0.396,623168,0.083
Michael Helman,28,600,Maj-AL,Minnesota,9,10,10,2,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0.3,0.3,0.5,0.8,680737,0.3
Gunnar Henderson,23,597,Maj-AL,Baltimore,161,728,637,118,177,31,7,37,92,80,1,163,7,0,4,2,21,4,0.278,0.363,0.523,0.885,683002,0.278
David Hensley,28,614,Maj-NL,Miami,23,58,52,9,11,1,0,1,4,6,0,17,0,0,0,0,1,0,0.212,0.293,0.288,0.582,682073,0.212
Darell Hernaiz,22,600,Maj-AL,Oakland,48,135,120,8,23,3,0,1,12,11,0,27,1,1,2,4,1,1,0.192,0.261,0.242,0.503,687231,0.192
Enrique Hernández,32,569,Maj-NL,Los Angeles,140,450,413,55,98,16,1,14,48,31,0,88,1,2,3,14,0,1,0.237,0.29,0.383,0.673,571771,0.237
Teoscar Hernández,31,569,Maj-NL,Los Angeles,170,723,649,92,175,33,2,36,111,63,3,203,8,0,2,7,13,3,0.27,0.341,0.493,0.834,606192,0.27
Iván Herrera,24,602,Maj-NL,St. Louis,72,259,229,37,69,12,1,5,27,25,0,53,2,0,2,3,5,0,0.301,0.372,0.428,0.8,671056,0.301
José Herrera,27,605,Maj-NL,Arizona,42,114,97,11,22,4,1,1,13,9,0,27,0,7,1,1,0,0,0.227,0.29,0.32,0.609,645444,0.227
Jason Heyward,34,597,"Maj-AL,Maj-NL","Houston,Los Angeles",89,261,231,33,48,12,2,10,37,22,2,55,4,0,3,3,5,0,0.208,0.285,0.407,0.692,518792,0.208
Brewer Hicklen,28,623,Maj-NL,Milwaukee,3,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0.0,0.0,0.0,0.0,676551,0.0
Aaron Hicks,34,754,Maj-AL,Los Angeles,18,63,57,6,8,0,0,1,5,6,0,23,0,0,0,1,0,0,0.14,0.222,0.193,0.415,543305,0.14
Kyle Higashioka,34,588,Maj-NL,San Diego,91,285,265,32,59,11,1,20,50,16,0,77,0,1,3,3,2,0,0.223,0.264,0.498,0.762,543309,0.223
Derek Hill,28,603,"Maj-AL,Maj-NL","Miami,San Francisco,Texas",53,172,162,19,39,4,2,7,25,5,0,56,2,2,1,2,6,2,0.241,0.271,0.42,0.69,656537,0.241
Sam Hilliard,30,600,Maj-NL,Colorado,58,158,138,26,33,5,1,10,27,14,1,56,0,4,2,3,5,2,0.239,0.305,0.507,0.812,656541,0.239
Rece Hinds,23,604,Maj-NL,Cincinnati,24,51,46,9,12,4,1,5,11,4,0,16,1,0,0,0,2,0,0.261,0.333,0.717,1.051,677956,0.261
Keston Hiura,27,670,Maj-AL,Los Angeles,10,27,27,1,4,0,0,0,1,0,0,10,0,0,0,0,0,1,0.148,0.148,0.148,0.296,669374,0.148
Nico Hoerner,27,600,Maj-NL,Chicago,151,641,582,86,159,35,1,7,48,44,1,66,12,0,3,8,31,6,0.273,0.335,0.373,0.708,663538,0.273
Jackson Holliday,20,600,Maj-AL,Baltimore,60,208,190,28,36,4,2,5,23,15,0,69,2,0,1,1,4,0,0.189,0.255,0.311,0.565,702616,0.189
Spencer Horwitz,26,600,Maj-AL,Toronto,97,378,325,46,87,19,0,12,40,42,2,68,7,0,4,8,0,0,0.268,0.36,0.437,0.797,687462,0.268
Rhys Hoskins,31,596,Maj-NL,Milwaukee,134,527,458,59,96,14,0,26,83,53,1,152,8,0,6,12,3,0,0.21,0.299,0.41,0.71,656555,0.21
Joe Hudson,33,700,Maj-NL,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,621529,
Sam Huff,26,704,Maj-AL,Texas,3,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0.25,0.0,0.25,669087,0.0
Cooper Hummel,29,693,Maj-AL,Houston,5,8,8,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0.0,0.0,0.0,0.0,669450,0.0
Jacob Hurtubise,26,702,Maj-NL,Cincinnati,29,68,54,7,10,1,1,0,4,6,0,18,3,4,1,0,2,0,0.185,0.297,0.241,0.538,674441,0.185
Andy Ibáñez,31,587,Maj-AL,Detroit,106,253,233,30,56,11,1,5,35,15,0,65,3,0,2,2,2,3,0.24,0.292,0.361,0.653,628451,0.24
Jose Iglesias,34,582,Maj-NL,New York,96,337,314,42,101,16,1,4,29,14,1,48,8,0,1,6,6,2,0.322,0.365,0.417,0.782,578428,0.322
Jonathan India,27,600,Maj-NL,Cincinnati,151,637,533,84,132,28,2,15,58,80,0,125,15,2,7,16,13,2,0.248,0.357,0.392,0.75,663697,0.248
Kyle Isbel,27,589,Maj-AL,Kansas City,142,443,398,64,91,14,8,8,43,28,0,92,7,8,2,4,11,3,0.229,0.29,0.364,0.654,664728,0.229
Alex Jackson,28,630,Maj-AL,Tampa Bay,58,155,139,17,17,7,0,3,12,12,0,53,2,1,1,2,1,0,0.122,0.201,0.237,0.439,656577,0.122
Travis Jankowski,33,600,Maj-AL,Texas,104,207,190,19,38,5,0,1,12,12,0,44,5,0,0,3,11,1,0.2,0.266,0.242,0.508,608671,0.2
Danny Jansen,29,601,Maj-AL,"Boston,Toronto",90,320,274,35,56,13,0,9,24,40,0,60,3,0,3,4,0,0,0.204,0.309,0.35,0.66,643376,0.204
Ryan Jeffers,27,601,Maj-AL,Minnesota,122,465,412,56,93,22,0,21,64,32,0,94,14,1,6,9,3,0,0.226,0.3,0.432,0.732,680777,0.226
Eloy Jiménez,27,608,Maj-AL,"Baltimore,Chicago",98,349,324,25,77,14,0,6,23,22,1,70,2,0,1,13,3,0,0.238,0.289,0.336,0.626,650391,0.238
Leo Jimenez,23,602,Maj-AL,Toronto,62,206,175,18,41,11,0,4,19,12,0,58,16,0,3,6,0,0,0.234,0.335,0.366,0.701,677870,0.234
Connor Joe,31,602,Maj-NL,Pittsburgh,123,416,364,49,83,22,1,9,36,44,1,91,6,0,2,7,2,2,0.228,0.32,0.368,0.688,656582,0.228
Bryce Johnson,28,628,Maj-NL,San Diego,47,73,63,9,13,2,0,0,4,7,0,12,0,3,0,1,1,1,0.206,0.286,0.238,0.524,669369,0.206
Daniel Johnson,28,608,Maj-AL,Baltimore,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,669288,0.0
Greg Jones,26,704,Maj-NL,Colorado,6,6,5,1,1,0,0,1,1,1,0,4,0,0,0,0,0,0,0.2,0.333,0.8,1.133,675659,0.2
Jahmai Jones,26,664,Maj-AL,New York,33,47,42,8,10,1,1,1,4,2,0,16,2,1,0,0,1,1,0.238,0.304,0.381,0.685,663330,0.238
Nolan Jones,26,600,Maj-NL,Colorado,79,297,256,28,58,13,1,3,28,36,2,91,1,1,3,7,5,4,0.227,0.321,0.32,0.641,666134,0.227
Levi Jordan,28,691,Maj-NL,Cincinnati,7,11,10,1,1,1,0,0,1,0,0,3,0,0,1,0,0,0,0.1,0.091,0.2,0.291,682119,0.1
Aaron Judge,32,569,Maj-AL,New York,172,768,608,130,189,38,1,61,153,144,21,191,11,0,4,24,12,0,0.311,0.449,0.678,1.126,592450,0.311
Edouard Julien,25,600,Maj-AL,Minnesota,94,301,266,36,53,9,0,8,21,33,0,102,2,0,0,2,6,0,0.199,0.292,0.323,0.616,666397,0.199
Corey Julks,28,614,Maj-AL,Chicago,66,189,173,17,37,7,0,3,14,15,0,50,0,0,1,6,5,2,0.214,0.275,0.306,0.581,667452,0.214
Jace Jung,23,589,Maj-AL,Detroit,36,97,81,14,19,5,0,0,4,16,0,29,0,0,0,3,0,1,0.235,0.361,0.296,0.657,690291,0.235
Josh Jung,26,611,Maj-AL,Texas,46,188,178,19,47,5,1,7,16,8,0,48,1,0,1,1,4,0,0.264,0.298,0.421,0.719,673962,0.264
Niko Kavadas,25,600,Maj-AL,Los Angeles,30,106,93,11,17,2,0,4,8,11,0,41,2,0,0,0,1,0,0.183,0.283,0.333,0.616,694359,0.183
DaShawn Keirsey Jr.,27,600,Maj-AL,Minnesota,6,14,13,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0.154,0.214,0.385,0.599,680577,0.154
Colt Keith,22,587,Maj-AL,Detroit,155,580,534,57,136,16,4,13,62,42,2,118,2,0,2,4,7,1,0.255,0.31,0.373,0.683,690993,0.255
Jarred Kelenic,24,599,Maj-NL,Atlanta,131,449,412,49,95,18,2,15,45,32,1,133,1,1,3,5,7,2,0.231,0.286,0.393,0.679,672284,0.231
Carson Kelly,29,601,Maj-AL,"Detroit,Texas",91,313,281,32,67,9,1,9,37,25,0,55,6,0,1,6,0,0,0.238,0.313,0.374,0.687,608348,0.238
Tony Kemp,32,773,Maj-AL,Baltimore,5,10,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.1,0.0,0.1,643393,0.0
Buddy Kennedy,25,600,"Maj-AL,Maj-NL","Detroit,Philadelphia",13,26,21,3,4,1,0,1,6,4,0,7,0,0,1,0,1,0,0.19,0.308,0.381,0.689,671083,0.19
Max Kepler,31,628,Maj-AL,Minnesota,105,399,368,43,93,21,1,8,42,22,0,80,5,0,3,3,1,0,0.253,0.302,0.38,0.682,596146,0.253
Grae Kessinger,26,601,Maj-AL,Houston,22,25,21,4,0,0,0,0,0,3,0,7,1,0,0,1,0,0,0.0,0.16,0.0,0.16,666197,0.0
Kevin Kiermaier,34,582,"Maj-AL,Maj-NL","Los Angeles,Toronto",118,283,261,33,51,9,3,5,26,12,0,87,2,7,1,4,6,2,0.195,0.236,0.31,0.546,595281,0.195
Ha-Seong Kim,28,642,Maj-NL,San Diego,121,470,403,60,94,16,3,11,47,58,4,77,2,4,3,8,22,5,0.233,0.33,0.37,0.7,673490,0.233
Isiah Kiner-Falefa,29,601,"Maj-AL,Maj-NL","Pittsburgh,Toronto",133,496,465,53,125,18,4,8,43,16,0,78,10,3,2,12,11,2,0.269,0.306,0.376,0.683,643396,0.269
Alex Kirilloff,26,710,Maj-AL,Minnesota,57,178,159,20,32,8,3,5,20,15,0,47,1,0,3,5,0,0,0.201,0.27,0.384,0.653,666135,0.201
Alejandro Kirk,25,601,Maj-AL,Toronto,103,386,340,23,86,19,1,5,54,35,1,51,2,0,9,11,0,0,0.253,0.319,0.359,0.677,672386,0.253
Heston Kjerstad,25,597,Maj-AL,Baltimore,41,116,101,8,25,2,0,4,14,10,2,34,5,0,0,0,1,0,0.248,0.345,0.386,0.731,677008,0.248
Andrew Knapp,32,632,Maj-NL,San Francisco,3,6,6,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.167,0.167,0.167,0.333,595284,0.167
Andrew Knizner,29,664,Maj-AL,Texas,35,93,90,5,15,1,0,1,9,1,0,22,1,0,1,2,0,0,0.167,0.183,0.211,0.394,668800,0.167
Grant Koch,27,719,Maj-NL,Pittsburgh,3,8,7,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0.0,0.125,0.0,0.125,667428,0.0
Ryan Kreidler,26,618,Maj-AL,Detroit,35,65,59,9,7,0,0,1,2,6,0,19,0,0,0,2,5,3,0.119,0.2,0.169,0.369,668952,0.119
Steven Kwan,26,580,Maj-AL,Cleveland,132,588,522,93,156,17,3,14,46,59,0,55,5,2,0,6,14,5,0.299,0.375,0.423,0.799,680757,0.299
Shea Langeliers,26,601,Maj-AL,Oakland,137,534,482,58,108,18,2,29,80,41,2,145,5,0,6,15,4,2,0.224,0.288,0.45,0.739,669127,0.224
Wyatt Langford,22,600,Maj-AL,Texas,134,557,499,74,126,25,4,16,74,51,3,115,4,0,3,6,19,3,0.253,0.325,0.415,0.74,694671,0.253
Trevor Larnach,27,603,Maj-AL,Minnesota,112,400,355,59,92,17,0,15,52,40,1,89,3,0,2,12,4,1,0.259,0.338,0.434,0.771,663616,0.259
Ramón Laureano,29,597,"Maj-AL,Maj-NL","Atlanta,Cleveland",100,317,294,35,74,16,1,11,33,15,0,100,7,0,1,5,8,3,0.252,0.303,0.425,0.728,657656,0.252
Charles Leblanc,28,611,Maj-AL,Los Angeles,11,28,21,6,4,0,0,2,6,7,0,9,0,0,0,0,0,0,0.19,0.393,0.476,0.869,641779,0.19
Brooks Lee,23,600,Maj-AL,Minnesota,50,185,172,9,38,6,1,3,27,11,2,27,0,0,2,6,3,0,0.221,0.265,0.32,0.585,686797,0.221
Jung Hoo Lee,25,740,Maj-NL,San Francisco,37,158,145,15,38,4,0,2,8,10,0,13,1,0,2,2,2,3,0.262,0.31,0.331,0.641,808982,0.262
Korey Lee,25,600,Maj-AL,Chicago,125,394,377,36,79,14,1,12,37,17,0,122,0,0,0,12,6,3,0.21,0.244,0.347,0.591,686676,0.21
DJ LeMahieu,35,626,Maj-AL,New York,67,228,201,19,41,5,0,2,26,19,0,35,1,1,6,13,0,1,0.204,0.269,0.259,0.527,518934,0.204
